Datetime,Serving_Cell_Id, Call_Id, ulRetransErrorNumber,ulCrcInitTransTotalNumber,dlRetransErrorNumber,dlCode0InitTransTotalNumber,dlCode1InitTransTotalNumber,ulRbUsedNumber,dlRbUsedNumber,dlWidebandCqiCode0,dlWidebandCqiCode1,rankIndication
2025-02-27 05:38:50.813,6436096,16169315,0,481,0,5,3,6,31,14,6,0,
2025-02-27 05:38:50.991,6436098,15797442,0,3,0,2,2,0,4,10,13,1,
2025-02-27 05:38:51.256,6436097,15887222,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,11,1,
2025-02-27 05:38:51.405,6436098,15887223,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:38:51.425,6436098,16168748,0,21,0,18,4,269,93,10,4,0,
2025-02-27 05:38:51.494,6436098,15941716,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:38:51.523,6436238,15886921,2,69,0,42,0,82,170,15,15,1,
2025-02-27 05:38:51.531,6436098,15941533,0,40,0,138,1,475,7377,11,7,0,
2025-02-27 05:38:51.534,6436097,16291752,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,14,1,
2025-02-27 05:38:51.805,6436096,15797408,0,472,0,4,2,0,12,8,5,1,
2025-02-27 05:38:51.954,6436098,828964598,0,1243,0,75,30,561,414,8,7,1,
2025-02-27 05:38:51.961,6436226,829019799,0,51,0,60,0,569,380,11,6,0,
2025-02-27 05:38:52.013,6436097,828964380,0,556,0,67,0,1674,2160,8,5,0,
2025-02-27 05:38:52.032,6436098,15887225,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,9,1,
2025-02-27 05:38:52.069,6436238,829019918,0,20,0,17,1,32,193,6,6,255,
2025-02-27 05:38:52.134,6436098,15797443,0,257,0,303,0,11879,8544,6,255,0,
2025-02-27 05:38:52.322,6436098,16169317,0,63,0,82,81,2288,736,13,11,1,
2025-02-27 05:38:52.477,6436097,15941519,0,515,0,13,0,58,25,13,255,0,
2025-02-27 05:38:52.599,6436096,16291753,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:38:52.628,6436097,828962127,0,526,0,50,0,176,134,6,5,0,
2025-02-27 05:38:52.691,6436098,15941708,0,12,0,7,5,0,28,8,5,1,
2025-02-27 05:38:52.727,6436096,828959225,0,514,0,84,7,452,3666,9,8,0,
2025-02-27 05:38:52.792,6436098,15941678,0,46,0,216,6,913,14673,7,3,0,
2025-02-27 05:38:52.846,6436238,15940897,0,232,0,396,395,816,5129,15,15,1,
2025-02-27 05:38:53.003,6436098,15887204,0,8,0,4,4,3,10,6,10,1,
2025-02-27 05:38:53.064,6436238,16291738,0,54,0,55,0,166,126,15,255,0,
2025-02-27 05:38:53.102,6436238,15797406,0,27,0,9,7,27,28,14,14,1,
2025-02-27 05:38:53.114,6436226,15797406,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:38:53.131,6436098,15886403,0,138,0,340,15,367,1014,13,7,0,
2025-02-27 05:38:53.138,6436238,15885154,3,276,0,418,413,1294,5534,15,15,255,
2025-02-27 05:38:53.216,6436098,16169309,0,10,0,6,0,96,15,13,255,0,
2025-02-27 05:38:53.212,6436238,16169309,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:38:53.281,6436098,16169320,0,12,0,16,0,80,128,12,8,0,
2025-02-27 05:38:53.325,6436137,15887080,0,628,0,615,0,3566,12904,9,6,0,
2025-02-27 05:38:53.440,6436226,16169315,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,255,0,
2025-02-27 05:38:53.459,6436098,15887225,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,10,1,
2025-02-27 05:38:53.453,6436238,15887225,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:38:53.473,6436098,15941709,0,57,0,55,0,1274,337,10,255,0,
2025-02-27 05:38:53.481,6436098,16291754,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,6,8,1,
2025-02-27 05:38:53.490,6436226,829019994,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,5,4,1,
2025-02-27 05:38:53.486,6436096,16169326,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,6,255,0,
2025-02-27 05:38:53.843,6436098,16169321,0,26,0,4,0,4,9,9,255,0,
2025-02-27 05:38:53.894,6436226,16291721,0,11,0,8,6,11,28,13,10,1,
2025-02-27 05:38:53.900,6436136,829019993,5,1071,1,1016,0,8981,23029,6,255,0,
2025-02-27 05:38:54.294,6436238,16102365,0,106,0,158,156,270,735,15,15,255,
2025-02-27 05:38:54.498,6436098,16291742,0,59,0,223,0,2018,14620,6,5,0,
2025-02-27 05:38:54.540,6436238,829019968,0,252,1,708,117,1087,33227,11,6,255,
2025-02-27 05:38:54.631,6436097,16291752,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,14,1,
2025-02-27 05:38:54.625,6436238,16291752,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:38:54.651,6436238,15797458,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,255,255,
2025-02-27 05:38:54.876,6436097,15941713,0,488,0,2,2,0,8,9,10,1,
2025-02-27 05:38:55.077,6436098,15887213,0,7,0,3,0,0,4,9,5,0,
2025-02-27 05:38:55.167,6436097,16291673,0,536,0,169,168,363,10595,12,7,0,
2025-02-27 05:38:55.292,6436098,15797459,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,10,1,
2025-02-27 05:38:55.573,6436238,16291719,0,14,0,13,13,58,89,13,13,255,
2025-02-27 05:38:55.614,6436096,15797435,0,506,0,5,4,13,11,9,6,1,
2025-02-27 05:38:55.622,6436226,15797435,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:38:55.621,6436238,15797460,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,255,
2025-02-27 05:38:55.634,6436097,15887221,0,494,0,14,14,195,206,10,9,1,
2025-02-27 05:38:55.677,6436096,829020001,0,428,0,3,3,0,22,5,6,1,
2025-02-27 05:38:55.714,6436097,15887209,0,511,0,4,0,0,12,8,8,0,
2025-02-27 05:38:55.722,6436226,15887209,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:38:56.176,6436097,15887222,0,496,0,2,2,0,4,9,11,1,
2025-02-27 05:38:56.325,6436098,15887223,0,18,0,17,0,525,27,12,255,0,
2025-02-27 05:38:56.414,6436098,15941716,0,6,0,5,0,0,16,14,255,0,
2025-02-27 05:38:56.489,6436096,15941719,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,6,0,
2025-02-27 05:38:56.545,6436098,16168748,1,44,0,49,14,769,241,10,7,0,
2025-02-27 05:38:56.644,6436238,15886921,0,110,0,142,53,566,2233,15,15,1,
2025-02-27 05:38:56.651,6436098,15941533,0,59,0,120,3,382,6428,13,6,0,
2025-02-27 05:38:57.070,6436098,16291757,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,15,1,
2025-02-27 05:38:57.074,6436098,828964598,0,937,0,167,5,408,643,12,6,0,
2025-02-27 05:38:57.082,6436226,829019799,0,13,0,15,0,50,64,11,6,0,
2025-02-27 05:38:57.133,6436097,828964380,0,559,0,163,0,1172,5822,8,0,0,
2025-02-27 05:38:57.190,6436238,829019918,1,29,0,32,10,53,252,6,6,255,
2025-02-27 05:38:57.254,6436098,15797443,0,35,0,32,0,1060,430,6,255,0,
2025-02-27 05:38:57.442,6436098,16169317,0,4,0,2,2,0,4,13,11,1,
2025-02-27 05:38:57.519,6436096,16291753,0,487,0,8,0,0,28,9,7,0,
2025-02-27 05:38:57.597,6436097,15941519,0,584,0,97,0,3991,752,14,255,0,
2025-02-27 05:38:57.748,6436097,828962127,0,528,0,55,0,175,151,8,5,0,
2025-02-27 05:38:57.847,6436096,828959225,0,502,0,80,11,609,4800,9,6,0,
2025-02-27 05:38:57.912,6436098,15941678,0,13,0,23,0,432,230,8,3,0,
2025-02-27 05:38:57.967,6436238,15940897,0,240,0,397,397,834,4980,15,15,1,
2025-02-27 05:38:58.169,6436238,15941722,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,255,255,
2025-02-27 05:38:58.185,6436238,16291738,0,15,0,13,0,15,23,15,255,0,
2025-02-27 05:38:58.251,6436098,15886403,0,140,0,337,22,333,811,14,6,0,
2025-02-27 05:38:58.258,6436238,15885154,1,205,0,305,314,724,6215,15,15,255,
2025-02-27 05:38:58.379,6436098,15887225,0,8,0,5,4,0,12,12,8,0,
2025-02-27 05:38:58.373,6436238,15887225,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:38:58.401,6436098,16291754,0,7,0,8,6,0,28,12,8,0,
2025-02-27 05:38:58.406,6436096,16169326,0,491,0,162,0,3043,5726,6,255,0,
2025-02-27 05:38:58.445,6436137,15887080,0,550,0,63,0,1010,1091,9,6,0,
2025-02-27 05:38:58.593,6436098,15941709,0,8,0,9,0,310,22,10,255,0,
2025-02-27 05:38:58.596,6436098,15887233,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:38:58.850,6436097,15941723,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,11,1,
2025-02-27 05:38:59.015,6436226,16291721,0,58,0,51,41,514,140,13,12,1,
2025-02-27 05:38:59.020,6436136,829019993,64,724,0,899,0,4556,23055,6,3,0,
2025-02-27 05:38:59.414,6436238,16102365,0,258,0,571,557,2335,25505,15,15,255,
2025-02-27 05:38:59.455,6436097,16291759,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,3,255,0,
2025-02-27 05:38:59.551,6436097,16291752,0,496,0,6,6,6,12,13,14,1,
2025-02-27 05:38:59.545,6436238,16291752,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:38:59.571,6436238,15797458,3,177,1,508,0,770,23437,6,255,255,
2025-02-27 05:38:59.579,6436096,16169339,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,13,1,
2025-02-27 05:38:59.618,6436098,16291742,0,228,0,484,0,11592,26110,9,5,0,
2025-02-27 05:38:59.624,6436096,15797465,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,5,7,1,
2025-02-27 05:38:59.660,6436238,829019968,5,300,13,707,108,957,31063,11,6,255,
2025-02-27 05:39:00.212,6436098,15797459,0,2,0,2,2,0,4,12,11,1,
2025-02-27 05:39:00.252,6436098,15941726,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,255,0,
2025-02-27 05:39:00.287,6436097,16291673,0,521,0,141,3,269,11294,13,11,1,
2025-02-27 05:39:00.541,6436238,15797460,0,42,0,54,2,223,241,12,12,255,
2025-02-27 05:39:00.693,6436238,16291719,0,5,0,3,3,11,8,13,13,255,
2025-02-27 05:39:00.734,6436096,15797435,0,508,0,4,1,0,12,9,8,1,
2025-02-27 05:39:00.743,6436226,15797435,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:39:00.754,6436097,15887221,0,554,0,111,44,2513,4710,9,10,1,
2025-02-27 05:39:00.891,6436096,829020011,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,5,255,0,
2025-02-27 05:39:01.289,6436226,15941722,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:39:01.276,6436238,15941722,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,13,1,
2025-02-27 05:39:01.377,6436098,15887238,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:39:01.370,6436238,15887238,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:39:01.409,6436096,15941719,0,471,0,5,0,2,32,8,5,1,
2025-02-27 05:39:01.445,6436098,15887223,0,6,0,6,0,80,12,13,255,0,
2025-02-27 05:39:01.610,6436098,15797468,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,8,1,
2025-02-27 05:39:01.665,6436098,16168748,0,12,0,11,3,117,60,7,7,0,
2025-02-27 05:39:01.771,6436098,15941533,0,43,0,123,7,270,6222,9,7,1,
2025-02-27 05:39:01.764,6436238,15886921,2,120,0,97,0,662,365,15,15,1,
2025-02-27 05:39:01.990,6436098,16291757,0,8,0,6,5,8,12,15,11,0,
2025-02-27 05:39:02.194,6436098,828964598,0,1033,0,134,1,423,410,9,5,0,
2025-02-27 05:39:02.203,6436226,829019799,0,103,1,110,0,1795,558,11,5,0,
2025-02-27 05:39:02.200,6436098,15797469,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,0,
2025-02-27 05:39:02.253,6436097,828964380,0,528,0,54,0,338,1861,9,0,0,
2025-02-27 05:39:02.374,6436098,15797443,0,46,0,27,0,831,99,6,255,0,
2025-02-27 05:39:02.631,6436098,16169342,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,12,1,
2025-02-27 05:39:02.717,6436097,15941519,0,579,0,107,0,5484,462,13,255,0,
2025-02-27 05:39:02.868,6436097,828962127,0,530,0,65,0,219,169,9,4,0,
2025-02-27 05:39:02.958,6436238,16169343,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,255,255,
2025-02-27 05:39:02.967,6436096,828959225,0,531,0,87,52,333,4093,7,8,1,
2025-02-27 05:39:03.032,6436098,15941678,0,61,0,255,19,1577,16261,6,5,0,
2025-02-27 05:39:03.087,6436238,15940897,0,220,0,386,387,634,4791,15,15,1,
2025-02-27 05:39:03.305,6436238,16291738,0,4,0,3,0,4,8,15,255,0,
2025-02-27 05:39:03.371,6436098,15886403,0,146,0,326,51,529,804,14,11,0,
2025-02-27 05:39:03.385,6436098,829020015,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,6,255,0,
2025-02-27 05:39:03.379,6436238,15885154,3,223,0,348,353,1139,6456,15,15,255,
2025-02-27 05:39:03.520,6436226,16169339,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,15,1,
2025-02-27 05:39:03.516,6436098,15887233,0,4,0,2,0,64,4,10,255,0,
2025-02-27 05:39:03.526,6436096,16169326,0,479,0,91,0,3553,1923,6,255,0,
2025-02-27 05:39:03.565,6436137,15887080,0,754,0,768,0,8019,15364,10,7,0,
2025-02-27 05:39:03.600,6436226,15797465,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,7,0,
2025-02-27 05:39:03.713,6436098,15941709,0,6,0,3,0,0,8,12,255,0,
2025-02-27 05:39:03.770,6436097,15941723,0,498,0,16,16,53,20,11,12,1,
2025-02-27 05:39:04.123,6436096,15941731,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,11,1,
2025-02-27 05:39:04.136,6436226,16291721,0,8,0,7,7,10,16,11,10,1,
2025-02-27 05:39:04.140,6436136,829019993,17,1318,0,675,0,20217,14529,6,3,0,
2025-02-27 05:39:04.369,6436098,16291765,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,7,0,
2025-02-27 05:39:04.535,6436238,16102365,0,159,0,238,231,930,2359,15,15,255,
2025-02-27 05:39:04.550,6436096,16169345,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,255,0,
2025-02-27 05:39:04.671,6436097,16291752,0,517,0,4,4,0,12,13,14,1,
2025-02-27 05:39:04.666,6436238,16291752,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:39:04.692,6436238,15797458,5,222,1,378,94,965,14117,6,6,255,
2025-02-27 05:39:04.727,6436098,15941732,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,11,1,
2025-02-27 05:39:04.738,6436098,16291742,0,223,0,552,0,10975,27001,10,5,0,
2025-02-27 05:39:04.781,6436238,829019968,1,331,1,649,139,1194,24957,11,10,255,
2025-02-27 05:39:05.172,6436098,15941726,0,10,0,6,0,11,16,8,255,0,
2025-02-27 05:39:05.382,6436096,829020015,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,6,255,0,
2025-02-27 05:39:05.407,6436097,16291673,1,518,0,69,3,284,7589,11,8,0,
2025-02-27 05:39:05.658,6436096,16291769,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,255,0,
2025-02-27 05:39:05.662,6436238,15797460,0,4,0,4,4,8,8,13,13,255,
2025-02-27 05:39:05.854,6436096,15797435,0,516,0,16,15,162,58,12,10,0,
2025-02-27 05:39:05.864,6436226,15797435,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:39:05.874,6436097,15887221,0,536,0,86,71,849,3190,13,8,0,
2025-02-27 05:39:06.210,6436226,15941722,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:39:06.197,6436238,15941722,0,32,0,5,5,10,10,14,14,1,
2025-02-27 05:39:06.297,6436098,15887238,0,47,0,66,0,3058,610,8,8,1,
2025-02-27 05:39:06.291,6436238,15887238,4294967295,4294967295,0,0,0,4294967295,0,12,255,0,
2025-02-27 05:39:06.514,6436096,15797476,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,255,0,
2025-02-27 05:39:06.530,6436098,15797468,0,5,0,3,1,0,8,7,8,1,
2025-02-27 05:39:06.565,6436098,15887223,0,5,0,6,0,96,11,15,255,0,
2025-02-27 05:39:06.785,6436098,16168748,0,14,0,13,5,228,43,5,8,1,
2025-02-27 05:39:06.891,6436098,15941533,0,42,0,100,7,248,5580,10,7,0,
2025-02-27 05:39:06.885,6436238,15886921,1,95,0,144,0,391,2928,15,15,1,
2025-02-27 05:39:07.120,6436098,15797469,0,7,0,4,0,3,10,11,255,0,
2025-02-27 05:39:07.314,6436098,828964598,0,837,0,196,0,293,1599,10,5,0,
2025-02-27 05:39:07.324,6436226,829019799,0,31,0,27,0,101,187,11,6,0,
2025-02-27 05:39:07.373,6436097,828964380,0,564,0,189,0,1414,6141,10,9,1,
2025-02-27 05:39:07.531,6436096,15941735,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:39:07.551,6436098,16169342,0,8,0,9,9,21,26,7,9,1,
2025-02-27 05:39:07.555,6436098,15797477,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,6,10,1,
2025-02-27 05:39:07.837,6436097,15941519,0,517,0,5,0,112,7,13,255,0,
2025-02-27 05:39:07.880,6436238,16169343,0,15,0,16,0,50,67,14,14,255,
2025-02-27 05:39:07.988,6436097,828962127,0,535,0,52,0,183,145,8,12,0,
2025-02-27 05:39:07.989,6436097,15887250,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,255,0,
2025-02-27 05:39:08.087,6436096,828959225,0,528,0,71,61,187,3710,7,8,1,
2025-02-27 05:39:08.152,6436098,15941678,0,11,0,9,0,0,32,6,5,0,
2025-02-27 05:39:08.209,6436238,15940897,0,224,0,393,394,743,4920,15,15,1,
2025-02-27 05:39:08.427,6436238,16291738,0,13,0,12,0,13,20,15,255,0,
2025-02-27 05:39:08.441,6436226,16169339,0,2,0,4,4,2,12,15,15,1,
2025-02-27 05:39:08.491,6436098,15886403,0,142,0,369,129,444,1065,12,8,0,
2025-02-27 05:39:08.501,6436238,15885154,3,223,0,333,326,788,7689,15,15,255,
2025-02-27 05:39:08.521,6436226,15797465,0,3,0,4,4,5,12,11,5,0,
2025-02-27 05:39:08.646,6436096,16169326,0,462,0,21,0,0,80,6,255,0,
2025-02-27 05:39:08.678,6436138,829019993,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,5,5,0,
2025-02-27 05:39:08.685,6436137,15887080,0,537,0,4,0,0,8,9,7,0,
2025-02-27 05:39:08.833,6436098,15941709,0,78,0,53,0,2896,265,11,255,0,
2025-02-27 05:39:08.980,6436226,829020028,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,255,0,
2025-02-27 05:39:09.043,6436096,15941731,0,512,0,26,14,333,191,8,5,1,
2025-02-27 05:39:09.257,6436226,16291721,0,2,0,2,2,2,4,13,12,1,
2025-02-27 05:39:09.289,6436098,16291765,0,4,0,3,2,0,8,11,8,0,
2025-02-27 05:39:09.470,6436096,16169345,0,526,0,6,0,0,20,10,7,0,
2025-02-27 05:39:09.504,6436098,16169353,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:39:09.647,6436098,15941732,0,17,0,19,20,809,378,12,12,1,
2025-02-27 05:39:09.655,6436097,15797479,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,13,1,
2025-02-27 05:39:09.656,6436238,16102365,0,92,0,137,135,212,339,15,15,255,
2025-02-27 05:39:09.791,6436097,16291752,0,569,0,9,9,10,18,12,14,1,
2025-02-27 05:39:09.787,6436238,16291752,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:39:09.813,6436238,15797458,3,198,1,435,416,955,15250,6,6,255,
2025-02-27 05:39:09.858,6436098,16291742,0,86,0,244,0,4377,12731,8,5,0,
2025-02-27 05:39:09.869,6436098,16291773,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,11,1,
2025-02-27 05:39:09.902,6436238,829019968,2,323,4,688,304,1023,26433,11,10,255,
2025-02-27 05:39:10.008,6436098,16169354,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,9,1,
2025-02-27 05:39:10.001,6436238,16169354,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:39:10.292,6436098,15941726,0,6,0,5,0,4,12,8,6,0,
2025-02-27 05:39:10.302,6436096,829020015,0,455,0,3,1,0,12,6,4,1,
2025-02-27 05:39:10.527,6436097,16291673,0,592,0,36,0,447,172,11,8,0,
2025-02-27 05:39:10.578,6436096,16291769,0,77,0,12,0,157,126,3,255,0,
2025-02-27 05:39:10.974,6436096,15797435,0,571,0,22,9,67,54,9,8,1,
2025-02-27 05:39:10.985,6436226,15797435,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:39:10.994,6436097,15887221,0,617,0,72,66,1196,2787,9,9,1,
2025-02-27 05:39:11.331,6436226,15941722,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:39:11.318,6436238,15941722,0,44,5,20,20,53,66,14,14,1,
2025-02-27 05:39:11.417,6436098,15887238,0,6,0,3,0,90,6,12,10,0,
2025-02-27 05:39:11.412,6436238,15887238,4294967295,4294967295,0,0,0,4294967295,0,12,255,0,
2025-02-27 05:39:11.434,6436096,15797476,0,540,0,3,1,2,60,7,4,1,
2025-02-27 05:39:11.685,6436098,15887223,0,6,0,3,0,0,8,15,255,0,
2025-02-27 05:39:11.905,6436098,16168748,0,9,0,9,0,126,27,11,8,0,
2025-02-27 05:39:12.011,6436098,15941533,0,43,0,114,2,645,5168,9,7,1,
2025-02-27 05:39:12.006,6436238,15886921,3,163,0,151,0,655,1296,15,15,1,
2025-02-27 05:39:12.220,6436098,15887253,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,255,0,
2025-02-27 05:39:12.434,6436098,828964598,0,1060,0,236,109,403,2016,7,9,1,
2025-02-27 05:39:12.445,6436226,829019799,0,12,0,14,0,48,91,13,6,0,
2025-02-27 05:39:12.451,6436096,15941735,0,497,0,3,1,0,8,6,4,1,
2025-02-27 05:39:12.475,6436098,15797477,0,53,0,86,50,507,1268,9,13,1,
2025-02-27 05:39:12.493,6436097,828964380,0,660,0,91,58,754,1064,8,6,0,
2025-02-27 05:39:12.680,6436226,15797484,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,7,1,
2025-02-27 05:39:12.771,6436226,15797479,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:39:12.765,6436097,15797479,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,10,1,
2025-02-27 05:39:12.909,6436097,15887250,0,100,0,15,0,20,54,8,255,0,
2025-02-27 05:39:12.957,6436096,15887254,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,255,0,
2025-02-27 05:39:12.957,6436097,15941519,0,712,0,173,0,4514,6139,13,255,0,
2025-02-27 05:39:13.060,6436098,829020031,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,6,255,0,
2025-02-27 05:39:13.108,6436097,828962127,0,665,0,51,0,230,122,8,3,0,
2025-02-27 05:39:13.207,6436096,828959225,0,634,0,72,72,229,4223,6,5,1,
2025-02-27 05:39:13.329,6436238,15940897,0,237,0,444,442,841,5054,15,15,1,
2025-02-27 05:39:13.547,6436238,16291738,0,24,0,25,0,27,39,15,255,0,
2025-02-27 05:39:13.598,6436138,829019993,0,828,0,600,55,4903,11529,6,4,0,
2025-02-27 05:39:13.611,6436098,15886403,0,149,1,363,190,923,1396,9,7,1,
2025-02-27 05:39:13.621,6436238,15885154,1,164,0,249,249,622,5355,15,15,255,
2025-02-27 05:39:13.805,6436137,15887080,0,752,0,563,0,3331,11206,10,7,0,
2025-02-27 05:39:13.901,6436226,829020028,0,127,0,161,66,2141,2131,11,8,0,
2025-02-27 05:39:13.953,6436098,15941709,0,8,0,3,0,0,8,13,255,0,
2025-02-27 05:39:14.378,6436226,16291721,0,14,0,12,12,14,24,14,12,1,
2025-02-27 05:39:14.424,6436098,16169353,0,25,0,112,0,1896,5942,6,255,0,
2025-02-27 05:39:14.767,6436098,15941732,0,11,0,44,48,520,2669,12,11,1,
2025-02-27 05:39:14.777,6436238,16102365,0,202,0,487,489,1251,25092,15,15,255,
2025-02-27 05:39:14.789,6436098,16291773,0,11,0,10,8,26,42,14,11,0,
2025-02-27 05:39:14.911,6436097,16291752,0,634,0,4,4,0,12,13,14,1,
2025-02-27 05:39:14.908,6436238,16291752,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:39:14.928,6436098,16169354,0,4,0,3,2,0,8,8,8,1,
2025-02-27 05:39:14.922,6436238,16169354,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:39:14.934,6436238,15797458,3,201,0,349,345,856,12331,5,5,255,
2025-02-27 05:39:14.968,6436098,15797486,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,255,0,
2025-02-27 05:39:14.978,6436098,16291742,0,19,0,17,0,49,72,10,5,0,
2025-02-27 05:39:15.023,6436238,829019968,2,268,0,581,268,803,20983,12,12,255,
2025-02-27 05:39:15.081,6436098,829020036,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,8,1,
2025-02-27 05:39:15.614,6436098,15797487,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,255,0,
2025-02-27 05:39:15.647,6436097,16291673,0,634,0,5,0,4,10,12,8,0,
2025-02-27 05:39:15.736,6436098,15887256,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,255,0,
2025-02-27 05:39:15.842,6436097,16169362,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,255,0,
2025-02-27 05:39:16.094,6436096,15797435,0,668,0,85,19,953,559,8,9,1,
