Datetime,Serving_Cell_Id, Call_Id, ulMcs,dlMcs
2025-02-27 05:32:09.437,6436238,16291161,26,4,
2025-02-27 05:32:09.495,6436096,15886643,20,5,
2025-02-27 05:32:09.515,6436096,15885868,22,9,
2025-02-27 05:32:09.570,6436098,15886161,22,10,
2025-02-27 05:32:09.593,6436098,15940897,26,15,
2025-02-27 05:32:09.713,6436178,15796489,26,15,
2025-02-27 05:32:09.789,6436098,15796747,21,12,
2025-02-27 05:32:09.946,6436097,828964732,15,14,
2025-02-27 05:32:10.031,6436096,15941106,26,12,
2025-02-27 05:32:10.039,6436238,828964380,9,8,
2025-02-27 05:32:10.107,6436238,16291144,21,13,
2025-02-27 05:32:10.339,6436097,16290888,8,24,
2025-02-27 05:32:10.524,6436178,828962359,4294967295,8,
2025-02-27 05:32:10.531,6436098,828962359,19,10,
2025-02-27 05:32:11.035,6436238,828963169,25,23,
2025-02-27 05:32:11.181,6436096,16291167,25,14,
2025-02-27 05:32:11.178,6436238,16291167,4294967295,4294967295,
2025-02-27 05:32:11.207,6436178,828964754,25,11,
2025-02-27 05:32:11.369,6436097,16291088,25,23,
2025-02-27 05:32:11.467,6436097,16166899,16,15,
2025-02-27 05:32:11.547,6436098,15796819,3,8,
2025-02-27 05:32:11.607,6436097,15796609,26,17,
2025-02-27 05:32:11.688,6436228,15886654,4294967295,4294967295,
2025-02-27 05:32:11.688,6436238,15886654,27,22,
2025-02-27 05:32:11.778,6436097,15941110,26,17,
2025-02-27 05:32:12.179,6436137,15941103,12,18,
2025-02-27 05:32:12.361,6436238,15940662,22,13,
2025-02-27 05:32:12.403,6436238,16167876,27,25,
2025-02-27 05:32:12.403,6436228,16167876,4294967295,6,
2025-02-27 05:32:12.413,6436096,15940943,24,3,
2025-02-27 05:32:12.489,6436238,16291156,17,4,
2025-02-27 05:32:12.564,6436178,15886608,26,6,
2025-02-27 05:32:12.674,6436097,16291030,9,20,
2025-02-27 05:32:12.737,6436096,15940981,26,12,
2025-02-27 05:32:12.821,6436098,828963198,4,18,
2025-02-27 05:32:13.013,6436178,15796862,25,19,
2025-02-27 05:32:13.046,6436238,828963725,22,16,
2025-02-27 05:32:13.235,6436097,16168675,26,18,
2025-02-27 05:32:13.231,6436238,16168675,4294967295,4294967295,
2025-02-27 05:32:13.263,6436098,15796840,4294967295,4294967295,
2025-02-27 05:32:13.263,6436178,15796840,22,23,
2025-02-27 05:32:13.264,6436097,828962127,6,18,
2025-02-27 05:32:13.290,6436238,16168678,26,18,
2025-02-27 05:32:13.335,6436097,828964446,5,10,
2025-02-27 05:32:13.409,6436238,15941119,4294967295,4294967295,
2025-02-27 05:32:13.414,6436098,15941119,15,14,
2025-02-27 05:32:13.415,6436238,16291155,19,18,
2025-02-27 05:32:13.495,6436178,828964598,22,4,
2025-02-27 05:32:13.527,6436098,828964769,24,24,
2025-02-27 05:32:13.553,6436137,828964612,6,23,
2025-02-27 05:32:13.571,6436238,16102365,22,23,
2025-02-27 05:32:13.580,6436238,16168528,22,20,
2025-02-27 05:32:13.705,6436238,15885154,26,19,
2025-02-27 05:32:13.768,6436098,15886403,26,15,
2025-02-27 05:32:13.777,6436238,828964759,26,11,
2025-02-27 05:32:13.899,6436136,828964706,7,9,
2025-02-27 05:32:14.065,6436098,828964751,26,16,
2025-02-27 05:32:14.062,6436238,828964751,4294967295,4294967295,
2025-02-27 05:32:14.099,6436238,16291184,26,17,
2025-02-27 05:32:14.140,6436178,828964682,12,7,
2025-02-27 05:32:14.149,6436098,828959225,22,13,
2025-02-27 05:32:14.222,6436098,828964711,23,13,
2025-02-27 05:32:14.229,6436178,16168485,22,9,
2025-02-27 05:32:14.414,6436178,828964691,25,8,
2025-02-27 05:32:14.636,6436096,15885868,22,6,
2025-02-27 05:32:14.691,6436098,15886161,22,14,
2025-02-27 05:32:14.834,6436178,15796489,26,14,
2025-02-27 05:32:14.910,6436098,15796747,24,16,
2025-02-27 05:32:15.067,6436097,828964732,14,13,
2025-02-27 05:32:15.152,6436096,15941106,26,12,
2025-02-27 05:32:15.228,6436238,16291144,19,12,
2025-02-27 05:32:15.460,6436097,16290888,7,25,
2025-02-27 05:32:15.549,6436097,15796866,25,17,
2025-02-27 05:32:15.645,6436178,828962359,4294967295,9,
2025-02-27 05:32:15.652,6436098,828962359,20,12,
2025-02-27 05:32:15.813,6436238,16168690,19,18,
2025-02-27 05:32:15.924,6436097,15886661,20,20,
2025-02-27 05:32:16.156,6436238,828963169,25,25,
2025-02-27 05:32:16.302,6436096,16291167,26,16,
2025-02-27 05:32:16.299,6436238,16291167,4294967295,4294967295,
2025-02-27 05:32:16.328,6436178,828964754,26,18,
2025-02-27 05:32:16.440,6436238,15796869,26,10,
2025-02-27 05:32:16.490,6436097,16291088,26,21,
2025-02-27 05:32:16.588,6436097,16166899,17,17,
2025-02-27 05:32:16.668,6436098,15796819,3,6,
2025-02-27 05:32:16.728,6436097,15796609,26,19,
2025-02-27 05:32:16.844,6436098,16291186,13,17,
2025-02-27 05:32:17.300,6436137,15941103,11,17,
2025-02-27 05:32:17.482,6436238,15940662,22,13,
2025-02-27 05:32:17.524,6436238,16167876,27,24,
2025-02-27 05:32:17.524,6436228,16167876,4294967295,18,
2025-02-27 05:32:17.534,6436096,15940943,25,6,
2025-02-27 05:32:17.610,6436238,16291156,19,5,
2025-02-27 05:32:17.688,6436178,15886665,21,13,
2025-02-27 05:32:17.744,6436097,15941123,25,11,
2025-02-27 05:32:17.795,6436097,16291030,10,16,
2025-02-27 05:32:17.826,6436098,16168693,26,15,
2025-02-27 05:32:17.858,6436096,15940981,26,9,
2025-02-27 05:32:17.883,6436228,828964380,4294967295,4294967295,
2025-02-27 05:32:17.883,6436238,828964380,6,7,
2025-02-27 05:32:17.942,6436098,828963198,6,17,
2025-02-27 05:32:18.167,6436238,828963725,22,18,
2025-02-27 05:32:18.383,6436098,15796840,4294967295,4294967295,
2025-02-27 05:32:18.384,6436178,15796840,22,23,
2025-02-27 05:32:18.384,6436097,828962127,10,17,
2025-02-27 05:32:18.400,6436098,828964787,12,1,
2025-02-27 05:32:18.449,6436238,828964768,25,6,
2025-02-27 05:32:18.456,6436097,828964446,5,12,
2025-02-27 05:32:18.482,6436098,15886666,25,15,
2025-02-27 05:32:18.524,6436238,15941049,20,20,
2025-02-27 05:32:18.534,6436238,15940897,26,23,
2025-02-27 05:32:18.615,6436178,828964598,22,2,
2025-02-27 05:32:18.674,6436137,828964612,7,23,
2025-02-27 05:32:18.692,6436238,16102365,21,23,
2025-02-27 05:32:18.701,6436238,16168528,21,13,
2025-02-27 05:32:18.793,6436096,828964786,18,3,
2025-02-27 05:32:18.797,6436098,15941126,26,16,
2025-02-27 05:32:18.826,6436238,15885154,26,21,
2025-02-27 05:32:18.888,6436098,15886403,26,20,
2025-02-27 05:32:18.973,6436238,16168695,15,4,
2025-02-27 05:32:19.019,6436136,828964706,7,9,
2025-02-27 05:32:19.260,6436178,828964682,12,5,
2025-02-27 05:32:19.270,6436098,828959225,22,13,
2025-02-27 05:32:19.343,6436098,828964711,22,13,
2025-02-27 05:32:19.349,6436178,16168485,22,10,
2025-02-27 05:32:19.535,6436178,828964691,26,9,
2025-02-27 05:32:19.703,6436096,16168696,21,7,
2025-02-27 05:32:19.757,6436096,15885868,22,9,
2025-02-27 05:32:19.811,6436098,15886161,22,14,
2025-02-27 05:32:19.954,6436178,15796489,26,14,
2025-02-27 05:32:20.030,6436098,15796747,24,10,
2025-02-27 05:32:20.187,6436097,828964732,12,14,
2025-02-27 05:32:20.272,6436096,15941106,26,9,
2025-02-27 05:32:20.349,6436238,16291144,21,6,
2025-02-27 05:32:20.580,6436097,16290888,8,25,
2025-02-27 05:32:20.586,6436096,16168697,25,11,
2025-02-27 05:32:20.669,6436097,15796866,24,18,
2025-02-27 05:32:20.765,6436178,828962359,4294967295,10,
2025-02-27 05:32:20.772,6436098,828962359,22,12,
2025-02-27 05:32:20.934,6436238,16168690,23,16,
2025-02-27 05:32:21.277,6436238,828963169,27,23,
2025-02-27 05:32:21.422,6436096,16291167,25,17,
2025-02-27 05:32:21.420,6436238,16291167,4294967295,4294967295,
2025-02-27 05:32:21.437,6436098,15886670,26,19,
2025-02-27 05:32:21.448,6436178,828964754,26,18,
2025-02-27 05:32:21.610,6436097,16291088,26,26,
2025-02-27 05:32:21.708,6436097,16166899,19,17,
2025-02-27 05:32:21.789,6436098,15796819,3,13,
2025-02-27 05:32:21.848,6436097,15796609,26,18,
2025-02-27 05:32:21.964,6436098,16291186,9,23,
2025-02-27 05:32:22.124,6436098,15886672,25,17,
2025-02-27 05:32:22.119,6436238,15886672,4294967295,4294967295,
2025-02-27 05:32:22.119,6436228,15886672,4294967295,4294967295,
2025-02-27 05:32:22.420,6436137,15941103,16,15,
2025-02-27 05:32:22.553,6436238,828964769,24,22,
2025-02-27 05:32:22.553,6436228,828964769,4294967295,4294967295,
2025-02-27 05:32:22.603,6436238,15940662,22,13,
2025-02-27 05:32:22.645,6436228,16167876,4294967295,20,
2025-02-27 05:32:22.645,6436238,16167876,27,25,
2025-02-27 05:32:22.654,6436096,15940943,25,2,
2025-02-27 05:32:22.731,6436238,16291156,18,4,
2025-02-27 05:32:22.808,6436178,15886665,22,14,
2025-02-27 05:32:22.915,6436097,16291030,9,14,
2025-02-27 05:32:22.946,6436098,16168693,25,14,
2025-02-27 05:32:22.978,6436096,15940981,26,12,
2025-02-27 05:32:23.004,6436228,828964380,4294967295,4294967295,
2025-02-27 05:32:23.004,6436238,828964380,9,12,
2025-02-27 05:32:23.062,6436098,828963198,7,18,
2025-02-27 05:32:23.287,6436097,16291197,19,13,
2025-02-27 05:32:23.288,6436238,828963725,22,18,
2025-02-27 05:32:23.294,6436228,828964759,25,4,
2025-02-27 05:32:23.484,6436228,16168678,19,12,
2025-02-27 05:32:23.503,6436098,15796840,4294967295,4294967295,
2025-02-27 05:32:23.504,6436178,15796840,22,24,
2025-02-27 05:32:23.504,6436097,828962127,14,15,
2025-02-27 05:32:23.576,6436097,828964446,6,12,
2025-02-27 05:32:23.645,6436238,15941049,20,23,
2025-02-27 05:32:23.655,6436238,15940897,26,25,
2025-02-27 05:32:23.735,6436178,828964598,22,0,
2025-02-27 05:32:23.794,6436137,828964612,6,23,
2025-02-27 05:32:23.813,6436238,16102365,22,24,
2025-02-27 05:32:23.917,6436098,15941126,26,22,
2025-02-27 05:32:23.947,6436238,15885154,26,25,
2025-02-27 05:32:24.008,6436098,15886403,26,18,
2025-02-27 05:32:24.105,6436238,15886676,4294967295,4294967295,
2025-02-27 05:32:24.110,6436098,15886676,17,14,
2025-02-27 05:32:24.139,6436136,828964706,6,10,
2025-02-27 05:32:24.390,6436098,828959225,22,12,
2025-02-27 05:32:24.463,6436098,828964711,20,12,
2025-02-27 05:32:24.469,6436178,16168485,24,11,
2025-02-27 05:32:24.655,6436178,828964691,25,8,
2025-02-27 05:32:24.877,6436096,15885868,21,10,
2025-02-27 05:32:24.931,6436098,15886161,22,16,
2025-02-27 05:32:25.074,6436178,15796489,26,13,
2025-02-27 05:32:25.150,6436098,15796747,20,12,
2025-02-27 05:32:25.392,6436096,15941106,26,7,
2025-02-27 05:32:25.668,6436096,828964804,17,10,
2025-02-27 05:32:25.700,6436097,16290888,9,25,
2025-02-27 05:32:25.789,6436097,15796866,23,16,
2025-02-27 05:32:25.885,6436178,828962359,4294967295,11,
2025-02-27 05:32:25.892,6436098,828962359,22,12,
2025-02-27 05:32:26.016,6436178,16168708,25,3,
2025-02-27 05:32:26.055,6436238,16168690,25,10,
2025-02-27 05:32:26.398,6436238,828963169,24,25,
2025-02-27 05:32:26.417,6436098,15796877,25,11,
2025-02-27 05:32:26.412,6436228,15796877,4294967295,0,
2025-02-27 05:32:26.568,6436178,828964754,26,19,
2025-02-27 05:32:26.730,6436097,16291088,25,25,
2025-02-27 05:32:26.828,6436097,16166899,17,17,
2025-02-27 05:32:26.909,6436098,15796819,3,10,
2025-02-27 05:32:26.968,6436097,15796609,26,19,
2025-02-27 05:32:27.080,6436178,16291202,10,8,
2025-02-27 05:32:27.084,6436098,16291186,5,19,
2025-02-27 05:32:27.318,6436097,15796880,11,9,
2025-02-27 05:32:27.410,6436238,15796881,15,6,
2025-02-27 05:32:27.493,6436096,15941137,18,4,
2025-02-27 05:32:27.540,6436137,15941103,14,18,
2025-02-27 05:32:27.686,6436178,828964808,24,8,
2025-02-27 05:32:27.724,6436238,15940662,21,9,
2025-02-27 05:32:27.766,6436238,16167876,27,26,
2025-02-27 05:32:27.766,6436228,16167876,4294967295,21,
2025-02-27 05:32:27.774,6436096,15940943,25,3,
2025-02-27 05:32:27.928,6436178,15886665,22,14,
2025-02-27 05:32:28.035,6436097,16291030,6,13,
2025-02-27 05:32:28.066,6436098,16168693,26,14,
2025-02-27 05:32:28.098,6436096,15940981,26,16,
2025-02-27 05:32:28.125,6436228,828964380,4294967295,4294967295,
2025-02-27 05:32:28.125,6436238,828964380,12,10,
2025-02-27 05:32:28.318,6436178,16168697,25,6,
2025-02-27 05:32:28.409,6436238,828963725,22,19,
2025-02-27 05:32:28.555,6436098,15796883,26,6,
2025-02-27 05:32:28.605,6436228,16168678,21,6,
2025-02-27 05:32:28.623,6436098,15796840,4294967295,4294967295,
2025-02-27 05:32:28.624,6436178,15796840,22,24,
2025-02-27 05:32:28.624,6436097,828962127,11,18,
2025-02-27 05:32:28.696,6436097,828964446,7,16,
2025-02-27 05:32:28.700,6436238,15941140,26,20,
2025-02-27 05:32:28.766,6436238,15941049,19,22,
2025-02-27 05:32:28.776,6436238,15940897,26,26,
2025-02-27 05:32:28.855,6436178,828964598,22,0,
2025-02-27 05:32:28.914,6436137,828964612,6,24,
2025-02-27 05:32:28.934,6436238,16102365,22,25,
2025-02-27 05:32:29.068,6436238,15885154,26,26,
2025-02-27 05:32:29.128,6436098,15886403,26,15,
2025-02-27 05:32:29.199,6436238,15796884,26,20,
2025-02-27 05:32:29.259,6436136,828964706,6,10,
2025-02-27 05:32:29.510,6436098,828959225,21,12,
2025-02-27 05:32:29.583,6436098,828964711,19,9,
2025-02-27 05:32:29.589,6436178,16168485,23,8,
2025-02-27 05:32:29.762,6436096,16168713,21,5,
2025-02-27 05:32:29.775,6436178,828964691,25,8,
2025-02-27 05:32:29.997,6436096,15885868,22,8,
2025-02-27 05:32:30.051,6436098,15886161,22,15,
2025-02-27 05:32:30.124,6436136,828964817,19,5,
2025-02-27 05:32:30.194,6436178,15796489,26,12,
2025-02-27 05:32:30.270,6436098,15796747,21,11,
2025-02-27 05:32:30.300,6436238,15941143,21,18,
2025-02-27 05:32:30.512,6436096,15941106,26,11,
2025-02-27 05:32:30.788,6436096,828964804,16,15,
2025-02-27 05:32:30.820,6436097,16290888,7,26,
2025-02-27 05:32:30.887,6436097,15796886,19,14,
2025-02-27 05:32:30.909,6436097,15796866,24,15,
2025-02-27 05:32:31.005,6436178,828962359,4294967295,10,
2025-02-27 05:32:31.012,6436098,828962359,22,11,
2025-02-27 05:32:31.380,6436098,15796887,4,5,
2025-02-27 05:32:31.519,6436238,828963169,25,22,
2025-02-27 05:32:31.673,6436238,15886686,17,9,
2025-02-27 05:32:31.688,6436178,828964754,26,18,
2025-02-27 05:32:31.850,6436097,16291088,26,24,
2025-02-27 05:32:31.875,6436098,16291208,5,13,
2025-02-27 05:32:31.948,6436097,16166899,13,15,
2025-02-27 05:32:32.029,6436098,15796819,4,12,
2025-02-27 05:32:32.088,6436097,15796609,26,20,
2025-02-27 05:32:32.200,6436178,16291202,15,4,
2025-02-27 05:32:32.204,6436098,16291186,11,19,
2025-02-27 05:32:32.438,6436097,15796880,13,10,
2025-02-27 05:32:32.473,6436098,15886688,18,12,
2025-02-27 05:32:32.468,6436228,15886688,4294967295,4294967295,
2025-02-27 05:32:32.613,6436096,15941137,18,10,
2025-02-27 05:32:32.660,6436137,15941103,13,18,
2025-02-27 05:32:32.806,6436178,828964808,9,5,
2025-02-27 05:32:32.845,6436238,15940662,21,13,
2025-02-27 05:32:32.887,6436238,16167876,27,26,
2025-02-27 05:32:32.887,6436228,16167876,4294967295,21,
2025-02-27 05:32:32.894,6436096,15940943,25,7,
2025-02-27 05:32:33.155,6436097,16291030,9,11,
2025-02-27 05:32:33.186,6436098,16168693,26,11,
2025-02-27 05:32:33.218,6436096,15940981,26,20,
2025-02-27 05:32:33.246,6436228,828964380,4294967295,4294967295,
2025-02-27 05:32:33.246,6436238,828964380,12,9,
2025-02-27 05:32:33.372,6436178,15941147,25,16,
2025-02-27 05:32:33.530,6436238,828963725,22,17,
2025-02-27 05:32:33.675,6436098,15796883,26,15,
2025-02-27 05:32:33.744,6436097,828962127,12,17,
2025-02-27 05:32:33.821,6436238,15941140,26,19,
2025-02-27 05:32:33.887,6436238,15941049,20,20,
2025-02-27 05:32:33.897,6436238,15940897,26,26,
2025-02-27 05:32:33.975,6436178,828964598,22,0,
2025-02-27 05:32:34.001,6436238,16168720,22,17,
2025-02-27 05:32:34.034,6436137,828964612,6,23,
2025-02-27 05:32:34.055,6436238,16102365,22,24,
2025-02-27 05:32:34.189,6436238,15885154,26,26,
2025-02-27 05:32:34.248,6436098,15886403,26,16,
2025-02-27 05:32:34.379,6436136,828964706,6,10,
2025-02-27 05:32:34.630,6436098,828959225,22,10,
2025-02-27 05:32:34.709,6436178,16168485,22,9,
2025-02-27 05:32:34.874,6436097,828964824,22,2,
2025-02-27 05:32:34.895,6436178,828964691,26,8,
2025-02-27 05:32:34.927,6436098,15941149,26,17,
2025-02-27 05:32:34.922,6436238,15941149,4294967295,19,
2025-02-27 05:32:35.029,6436238,16291212,21,2,
2025-02-27 05:32:35.171,6436098,15886161,23,14,
2025-02-27 05:32:35.244,6436136,828964817,19,9,
2025-02-27 05:32:35.314,6436178,15796489,26,15,
2025-02-27 05:32:35.345,6436096,16168717,26,11,
2025-02-27 05:32:35.340,6436228,16168717,4294967295,4294967295,
2025-02-27 05:32:35.379,6436096,16168723,25,16,
2025-02-27 05:32:35.390,6436098,15796747,23,13,
2025-02-27 05:32:35.420,6436097,15941150,17,1,
2025-02-27 05:32:35.421,6436238,15941143,21,14,
2025-02-27 05:32:35.443,6436098,15796891,25,14,
2025-02-27 05:32:35.632,6436096,15941106,26,10,
2025-02-27 05:32:35.645,6436096,828964827,23,7,
2025-02-27 05:32:35.785,6436097,15886691,26,10,
2025-02-27 05:32:35.940,6436097,16290888,13,26,
2025-02-27 05:32:35.953,6436097,15796892,26,12,
2025-02-27 05:32:36.122,6436098,15886692,25,15,
2025-02-27 05:32:36.125,6436178,828962359,4294967295,11,
2025-02-27 05:32:36.132,6436098,828962359,23,10,
2025-02-27 05:32:36.500,6436098,15796887,5,7,
2025-02-27 05:32:36.640,6436238,828963169,23,25,
2025-02-27 05:32:36.794,6436238,15886686,16,6,
2025-02-27 05:32:36.970,6436097,16291088,25,24,
2025-02-27 05:32:36.995,6436098,16291208,3,18,
2025-02-27 05:32:36.994,6436228,15886665,22,17,
2025-02-27 05:32:37.068,6436097,16166899,20,16,
2025-02-27 05:32:37.149,6436098,15796819,3,10,
2025-02-27 05:32:37.208,6436097,15796609,26,19,
2025-02-27 05:32:37.259,6436228,15886690,4294967295,4294967295,
2025-02-27 05:32:37.259,6436238,15886690,26,23,
2025-02-27 05:32:37.324,6436098,16291186,11,19,
2025-02-27 05:32:37.593,6436098,15886688,18,8,
2025-02-27 05:32:37.588,6436228,15941148,4294967295,4294967295,
2025-02-27 05:32:37.588,6436238,15941148,24,21,
2025-02-27 05:32:37.589,6436228,15886688,4294967295,4294967295,
2025-02-27 05:32:37.669,6436096,16168721,26,14,
2025-02-27 05:32:37.664,6436238,16168721,4294967295,4294967295,
2025-02-27 05:32:37.780,6436137,15941103,14,16,
2025-02-27 05:32:37.926,6436178,828964808,16,11,
2025-02-27 05:32:37.966,6436238,15940662,22,12,
2025-02-27 05:32:38.008,6436238,16167876,27,26,
2025-02-27 05:32:38.008,6436228,16167876,4294967295,21,
2025-02-27 05:32:38.014,6436096,15940943,23,2,
2025-02-27 05:32:38.179,6436238,15886696,13,5,
2025-02-27 05:32:38.275,6436097,16291030,12,16,
2025-02-27 05:32:38.306,6436098,16168693,26,15,
2025-02-27 05:32:38.338,6436096,15940981,26,17,
2025-02-27 05:32:38.367,6436228,828964380,4294967295,4294967295,
2025-02-27 05:32:38.367,6436238,828964380,12,11,
2025-02-27 05:32:38.402,6436178,15885868,21,21,
2025-02-27 05:32:38.442,6436098,828964833,12,5,
2025-02-27 05:32:38.492,6436178,15941147,25,24,
2025-02-27 05:32:38.795,6436098,15796883,9,16,
2025-02-27 05:32:38.864,6436097,828962127,14,16,
2025-02-27 05:32:38.900,6436098,15796898,21,2,
2025-02-27 05:32:39.018,6436238,15940897,26,26,
2025-02-27 05:32:39.095,6436178,828964598,21,0,
2025-02-27 05:32:39.122,6436238,16168720,21,11,
2025-02-27 05:32:39.154,6436137,828964612,6,23,
2025-02-27 05:32:39.176,6436238,16102365,22,24,
2025-02-27 05:32:39.310,6436238,15885154,26,26,
2025-02-27 05:32:39.368,6436098,15886403,26,15,
2025-02-27 05:32:39.499,6436136,828964706,7,11,
2025-02-27 05:32:39.750,6436098,828959225,22,10,
2025-02-27 05:32:39.766,6436178,16291223,25,12,
2025-02-27 05:32:39.797,6436096,16168729,21,9,
2025-02-27 05:32:39.829,6436178,16168485,21,9,
2025-02-27 05:32:40.015,6436178,828964691,26,8,
2025-02-27 05:32:40.047,6436098,15941149,26,18,
2025-02-27 05:32:40.043,6436238,15941149,4294967295,14,
2025-02-27 05:32:40.291,6436098,15886161,22,16,
2025-02-27 05:32:40.364,6436136,828964817,16,11,
2025-02-27 05:32:40.434,6436178,15796489,26,15,
2025-02-27 05:32:40.510,6436098,15796747,25,16,
2025-02-27 05:32:40.542,6436238,15941143,21,11,
2025-02-27 05:32:40.563,6436098,15796891,24,13,
2025-02-27 05:32:40.588,6436097,15886695,25,22,
2025-02-27 05:32:40.584,6436238,15886695,4294967295,4294967295,
2025-02-27 05:32:40.752,6436096,15941106,26,10,
2025-02-27 05:32:40.905,6436097,15886691,26,11,
2025-02-27 05:32:41.060,6436097,16290888,11,25,
2025-02-27 05:32:41.172,6436096,15886699,17,11,
2025-02-27 05:32:41.220,6436178,828964839,25,17,
2025-02-27 05:32:41.657,6436098,16168732,24,16,
2025-02-27 05:32:41.761,6436238,828963169,27,20,
2025-02-27 05:32:41.915,6436238,15886686,11,9,
2025-02-27 05:32:41.938,6436238,15796902,26,19,
2025-02-27 05:32:42.089,6436178,828964841,10,5,
2025-02-27 05:32:42.115,6436228,15886665,22,18,
2025-02-27 05:32:42.188,6436097,16166899,19,16,
2025-02-27 05:32:42.269,6436098,15796819,3,12,
2025-02-27 05:32:42.328,6436097,15796609,26,19,
2025-02-27 05:32:42.380,6436228,15886690,4294967295,4294967295,
2025-02-27 05:32:42.380,6436238,15886690,25,21,
2025-02-27 05:32:42.444,6436098,16291186,13,15,
2025-02-27 05:32:42.789,6436096,16168721,26,23,
2025-02-27 05:32:42.785,6436238,16168721,4294967295,4294967295,
2025-02-27 05:32:42.900,6436137,15941103,12,17,
2025-02-27 05:32:43.046,6436178,828964808,21,9,
2025-02-27 05:32:43.087,6436238,15940662,22,13,
2025-02-27 05:32:43.094,6436228,828963725,21,13,
2025-02-27 05:32:43.129,6436238,16167876,26,26,
2025-02-27 05:32:43.129,6436228,16167876,4294967295,19,
2025-02-27 05:32:43.224,6436228,15941049,26,21,
2025-02-27 05:32:43.300,6436238,15886696,13,11,
2025-02-27 05:32:43.395,6436097,16291030,9,13,
2025-02-27 05:32:43.426,6436098,16168693,26,13,
2025-02-27 05:32:43.488,6436228,828964380,4294967295,4294967295,
2025-02-27 05:32:43.488,6436238,828964380,11,12,
2025-02-27 05:32:43.522,6436178,15885868,21,20,
2025-02-27 05:32:43.562,6436098,828964833,7,7,
2025-02-27 05:32:43.791,6436097,15941163,24,13,
2025-02-27 05:32:43.845,6436228,828964845,22,3,
2025-02-27 05:32:43.911,6436228,828964846,23,6,
2025-02-27 05:32:43.984,6436097,828962127,9,17,
2025-02-27 05:32:44.010,6436096,15796904,25,8,
2025-02-27 05:32:44.063,6436228,16291228,20,20,
2025-02-27 05:32:44.081,6436098,16168734,25,2,
2025-02-27 05:32:44.122,6436098,15940943,23,10,
2025-02-27 05:32:44.139,6436238,15940897,27,27,
2025-02-27 05:32:44.215,6436178,828964598,21,1,
2025-02-27 05:32:44.243,6436238,16168720,22,7,
2025-02-27 05:32:44.274,6436137,828964612,6,23,
2025-02-27 05:32:44.297,6436238,16102365,22,24,
2025-02-27 05:32:44.431,6436238,15885154,26,26,
2025-02-27 05:32:44.488,6436098,15886403,26,17,
2025-02-27 05:32:44.619,6436136,828964706,10,7,
2025-02-27 05:32:44.870,6436098,828959225,21,9,
2025-02-27 05:32:44.914,6436097,15886706,26,12,
2025-02-27 05:32:44.917,6436096,16168729,21,13,
2025-02-27 05:32:45.102,6436097,16291231,17,5,
2025-02-27 05:32:45.135,6436178,828964691,26,10,
2025-02-27 05:32:45.167,6436098,15941149,26,20,
2025-02-27 05:32:45.164,6436238,15941149,4294967295,13,
2025-02-27 05:32:45.256,6436098,15941166,26,22,
2025-02-27 05:32:45.411,6436098,15886161,22,12,
2025-02-27 05:32:45.484,6436136,828964817,18,7,
2025-02-27 05:32:45.554,6436178,15796489,26,18,
2025-02-27 05:32:45.630,6436098,15796747,22,11,
2025-02-27 05:32:45.708,6436097,15886695,26,22,
2025-02-27 05:32:45.705,6436238,15886695,4294967295,4294967295,
2025-02-27 05:32:45.802,6436096,15796898,18,4,
2025-02-27 05:32:46.025,6436097,15886691,26,17,
2025-02-27 05:32:46.138,6436097,15886707,25,20,
2025-02-27 05:32:46.180,6436097,16290888,5,26,
2025-02-27 05:32:46.340,6436178,828964839,26,16,
2025-02-27 05:32:46.471,6436098,16168738,25,6,
2025-02-27 05:32:46.606,6436238,15941170,25,17,
2025-02-27 05:32:46.800,6436178,16291233,25,20,
2025-02-27 05:32:46.867,6436097,15886708,26,16,
2025-02-27 05:32:46.882,6436238,828963169,25,22,
2025-02-27 05:32:46.928,6436097,15941171,22,19,
2025-02-27 05:32:46.964,6436228,16168485,22,17,
2025-02-27 05:32:47.036,6436238,15886686,12,14,
2025-02-27 05:32:47.209,6436178,828964841,13,9,
2025-02-27 05:32:47.236,6436228,15886665,21,18,
2025-02-27 05:32:47.255,6436238,15796908,21,5,
2025-02-27 05:32:47.308,6436097,16166899,16,17,
2025-02-27 05:32:47.367,6436178,15796909,25,9,
2025-02-27 05:32:47.448,6436097,15796609,26,22,
2025-02-27 05:32:47.466,6436097,16291234,21,14,
2025-02-27 05:32:47.564,6436098,16291186,11,21,
2025-02-27 05:32:47.909,6436096,16168721,26,13,
2025-02-27 05:32:47.906,6436238,16168721,4294967295,4294967295,
2025-02-27 05:32:48.020,6436137,15941103,15,6,
2025-02-27 05:32:48.166,6436178,828964808,15,8,
2025-02-27 05:32:48.208,6436238,15940662,21,13,
2025-02-27 05:32:48.215,6436228,828963725,22,12,
2025-02-27 05:32:48.224,6436098,828964850,5,5,
2025-02-27 05:32:48.250,6436228,16167876,4294967295,4294967295,
2025-02-27 05:32:48.250,6436238,16167876,27,20,
2025-02-27 05:32:48.384,6436098,828964852,5,3,
2025-02-27 05:32:48.507,6436178,15941106,25,9,
2025-02-27 05:32:48.515,6436097,16291030,5,15,
2025-02-27 05:32:48.546,6436098,16168693,26,12,
2025-02-27 05:32:48.552,6436178,15940981,25,7,
2025-02-27 05:32:48.609,6436228,828964380,4294967295,4294967295,
2025-02-27 05:32:48.609,6436238,828964380,8,13,
2025-02-27 05:32:48.642,6436178,15885868,21,20,
