Datetime,Serving_Cell_Id, Call_Id, ulRetransErrorNumber,ulCrcInitTransTotalNumber,dlRetransErrorNumber,dlCode0InitTransTotalNumber,dlCode1InitTransTotalNumber,ulRbUsedNumber,dlRbUsedNumber,dlWidebandCqiCode0,dlWidebandCqiCode1,rankIndication
2025-02-27 05:44:37.993,6436098,16169754,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,8,0,
2025-02-27 05:44:38.030,6436238,15797458,1,97,0,258,196,328,13425,8,5,0,
2025-02-27 05:44:38.137,6436097,15887666,0,513,0,23,0,247,50,13,255,0,
2025-02-27 05:44:38.172,6436098,15797579,0,21,0,22,0,777,67,7,5,0,
2025-02-27 05:44:38.199,6436098,15887687,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,7,0,
2025-02-27 05:44:38.273,6436238,829020403,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,8,1,
2025-02-27 05:44:38.421,6436238,15942159,0,3,0,7,1,3,24,15,15,255,
2025-02-27 05:44:38.431,6436098,829020392,0,4,0,3,0,0,8,10,3,0,
2025-02-27 05:44:38.471,6436098,15885154,0,67,0,208,201,241,6035,12,13,1,
2025-02-27 05:44:38.690,6436097,15887221,0,703,0,445,310,5977,13094,9,8,1,
2025-02-27 05:44:38.721,6436096,829020390,0,498,0,23,0,426,274,12,11,0,
2025-02-27 05:44:38.832,6436238,16292201,1,97,1,454,0,939,33481,12,12,1,
2025-02-27 05:44:38.924,6436238,16169756,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,255,
2025-02-27 05:44:38.995,6436097,16169702,0,503,0,6,2,0,44,6,10,1,
2025-02-27 05:44:39.037,6436238,15887689,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,255,255,
2025-02-27 05:44:39.142,6436098,15942173,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:44:39.160,6436096,16292085,0,489,0,6,0,6,11,5,4,0,
2025-02-27 05:44:39.231,6436097,15887683,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,8,0,
2025-02-27 05:44:39.244,6436238,15887683,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:44:39.419,6436098,16292203,0,51,0,78,79,1051,659,12,12,1,
2025-02-27 05:44:39.468,6436097,15797903,0,530,0,94,0,273,5593,6,11,0,
2025-02-27 05:44:39.496,6436098,16169757,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,255,0,
2025-02-27 05:44:39.563,6436098,15887680,0,3,0,2,2,0,4,12,12,1,
2025-02-27 05:44:39.778,6436238,15886921,1,48,0,94,0,175,2559,15,15,1,
2025-02-27 05:44:39.769,6436098,15797914,0,6,0,2,2,0,4,11,13,1,
2025-02-27 05:44:39.892,6436097,15797921,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,11,1,
2025-02-27 05:44:40.001,6436097,829020398,0,85,0,60,25,182,2338,15,7,0,
2025-02-27 05:44:40.243,6436098,15797908,0,32,0,89,78,484,3677,10,7,0,
2025-02-27 05:44:40.247,6436098,16169431,0,15,0,9,0,210,12,15,9,0,
2025-02-27 05:44:40.380,6436098,15797923,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,11,1,
2025-02-27 05:44:40.539,6436096,15887657,0,7,0,9,0,273,161,6,4,0,
2025-02-27 05:44:40.609,6436098,15942167,0,36,0,46,6,222,135,9,13,1,
2025-02-27 05:44:40.623,6436238,15942167,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:44:40.757,6436097,16169758,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,14,1,
2025-02-27 05:44:40.803,6436097,828962127,0,516,0,60,0,191,159,6,3,0,
2025-02-27 05:44:40.806,6436097,15887690,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,12,1,
2025-02-27 05:44:40.902,6436096,828959225,0,517,0,102,62,232,5701,6,6,1,
2025-02-27 05:44:40.973,6436098,15887590,0,8,0,13,13,188,53,10,7,0,
2025-02-27 05:44:40.999,6436238,15887590,4294967295,4294967295,0,0,0,4294967295,0,11,11,1,
2025-02-27 05:44:41.053,6436238,16169591,0,144,0,222,222,903,2993,14,14,1,
2025-02-27 05:44:41.068,6436238,15941773,2,253,0,529,533,704,8009,11,11,1,
2025-02-27 05:44:41.180,6436096,16292209,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4,3,1,
2025-02-27 05:44:41.215,6436098,15887684,0,37,0,48,2,747,459,14,7,0,
2025-02-27 05:44:41.265,6436238,15797715,2,151,0,137,134,348,325,15,15,255,
2025-02-27 05:44:41.306,6436098,15886403,0,139,0,393,42,332,1013,14,7,0,
2025-02-27 05:44:41.369,6436098,15797925,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,0,
2025-02-27 05:44:41.829,6436138,829020070,0,1446,0,1037,0,27172,22759,5,6,0,
2025-02-27 05:44:41.904,6436096,16292210,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,5,0,
2025-02-27 05:44:41.983,6436096,15942031,0,520,0,10,0,422,19,12,7,0,
2025-02-27 05:44:42.434,6436098,16169752,0,5,0,6,2,4,20,13,10,0,
2025-02-27 05:44:42.526,6436098,16292212,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,255,0,
2025-02-27 05:44:42.529,6436096,16169421,1,588,0,245,137,2678,10828,6,1,0,
2025-02-27 05:44:42.549,6436238,16102365,0,154,0,320,324,704,9971,15,15,255,
2025-02-27 05:44:42.585,6436096,829020401,1,481,0,9,0,16,62,9,6,0,
2025-02-27 05:44:42.672,6436098,16291742,0,152,1,436,0,8330,16930,9,7,0,
2025-02-27 05:44:42.839,6436096,829020168,0,563,0,158,114,1420,1018,9,7,0,
2025-02-27 05:44:42.880,6436096,15797918,0,484,0,5,1,30,30,7,6,1,
2025-02-27 05:44:42.913,6436098,16169754,0,5,0,4,1,60,13,9,6,0,
2025-02-27 05:44:43.119,6436098,15887687,0,6,0,3,1,0,8,7,11,1,
2025-02-27 05:44:43.151,6436238,15797458,0,67,0,171,107,223,9665,8,5,0,
2025-02-27 05:44:43.194,6436238,829020403,0,15,0,43,40,162,2318,13,13,255,
2025-02-27 05:44:43.257,6436097,15887666,0,558,0,166,0,3284,4726,13,255,0,
2025-02-27 05:44:43.292,6436098,15797579,0,8,0,5,0,12,12,7,5,0,
2025-02-27 05:44:43.458,6436098,829020407,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4,4,1,
2025-02-27 05:44:43.542,6436238,15942159,0,27,0,23,23,64,28,15,15,255,
2025-02-27 05:44:43.591,6436098,15885154,0,57,0,161,161,172,3153,11,13,1,
2025-02-27 05:44:43.645,6436238,16292215,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,255,255,
2025-02-27 05:44:43.810,6436097,15887221,0,696,0,469,453,5049,13302,10,9,1,
2025-02-27 05:44:43.824,6436097,16169758,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,14,1,
2025-02-27 05:44:43.837,6436238,16169758,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:44:43.845,6436238,16169756,1,7,0,8,1,17,28,10,10,255,
2025-02-27 05:44:43.841,6436096,829020390,0,521,0,50,0,391,602,9,10,0,
2025-02-27 05:44:43.953,6436238,16292201,1,16,0,29,26,151,862,15,15,255,
2025-02-27 05:44:43.958,6436238,15887689,1,279,10,663,76,1019,36007,13,13,255,
2025-02-27 05:44:44.034,6436098,15797928,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,6,1,
2025-02-27 05:44:44.047,6436238,15797928,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:44:44.062,6436098,15942173,0,5,0,2,0,0,4,13,8,0,
2025-02-27 05:44:44.280,6436096,16292085,0,459,0,15,0,6,70,5,4,0,
2025-02-27 05:44:44.322,6436097,15797929,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,255,0,
2025-02-27 05:44:44.416,6436098,16169757,0,15,0,22,1,690,149,6,5,0,
2025-02-27 05:44:44.539,6436098,16292203,0,9,0,2,2,0,4,11,11,1,
2025-02-27 05:44:44.588,6436097,15797903,0,515,0,97,0,455,8523,8,11,0,
2025-02-27 05:44:44.812,6436097,15797921,0,500,0,160,64,737,10380,14,13,1,
2025-02-27 05:44:44.899,6436238,15886921,0,84,0,108,0,160,1485,15,15,1,
2025-02-27 05:44:45.026,6436097,16169763,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,12,1,
2025-02-27 05:44:45.121,6436097,829020398,0,14,0,49,32,166,1828,13,7,1,
2025-02-27 05:44:45.300,6436098,15797923,0,16,0,21,21,105,69,11,13,1,
2025-02-27 05:44:45.363,6436098,15797908,0,45,0,102,96,679,4166,6,8,1,
2025-02-27 05:44:45.367,6436098,16169431,0,24,0,15,0,470,20,13,9,0,
2025-02-27 05:44:45.659,6436096,15887657,0,9,0,7,0,108,34,5,4,0,
2025-02-27 05:44:45.691,6436098,16292219,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,0,
2025-02-27 05:44:45.704,6436238,16292219,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:44:45.726,6436097,15887690,0,387,0,9,3,20,14,9,11,1,
2025-02-27 05:44:45.729,6436098,15942167,0,8,0,4,1,0,16,9,13,1,
2025-02-27 05:44:45.744,6436238,15942167,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:44:45.923,6436097,828962127,0,417,0,103,0,297,306,7,3,0,
2025-02-27 05:44:46.022,6436096,828959225,0,507,0,56,48,256,3417,6,7,1,
2025-02-27 05:44:46.100,6436096,16292209,0,423,0,9,0,207,27,8,7,0,
2025-02-27 05:44:46.174,6436238,16169591,0,241,0,391,390,827,5678,14,14,1,
2025-02-27 05:44:46.189,6436238,15941773,4,262,0,486,487,726,8380,13,13,1,
2025-02-27 05:44:46.289,6436098,15797925,0,8,0,7,0,288,14,13,255,0,
2025-02-27 05:44:46.386,6436238,15797715,1,143,0,117,34,331,333,13,255,0,
2025-02-27 05:44:46.426,6436098,15886403,0,154,0,451,133,744,1424,14,9,0,
2025-02-27 05:44:46.625,6436138,829020407,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:44:46.625,6436098,829020407,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,6,3,0,
2025-02-27 05:44:46.824,6436096,16292210,0,473,0,9,0,6,24,8,3,0,
2025-02-27 05:44:46.846,6436096,15797932,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,255,0,
2025-02-27 05:44:46.949,6436138,829020070,3,1309,0,821,0,21894,17907,6,6,0,
2025-02-27 05:44:47.103,6436096,15942031,0,513,0,7,0,128,13,11,7,0,
2025-02-27 05:44:47.323,6436098,16292221,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,11,1,
2025-02-27 05:44:47.335,6436238,16292221,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:44:47.446,6436098,16292212,0,6,0,3,0,0,8,6,255,0,
2025-02-27 05:44:47.554,6436098,16169752,0,77,0,115,35,1789,2266,4,8,1,
2025-02-27 05:44:47.649,6436096,16169421,0,475,0,11,2,16,220,5,6,1,
2025-02-27 05:44:47.669,6436238,16102365,0,145,0,242,244,503,3599,15,15,255,
2025-02-27 05:44:47.705,6436096,829020401,0,507,0,32,0,67,124,7,7,0,
2025-02-27 05:44:47.792,6436098,16291742,0,172,0,463,0,7179,19494,11,7,0,
2025-02-27 05:44:47.959,6436096,829020168,0,494,0,10,0,24,41,4,5,1,
2025-02-27 05:44:48.000,6436096,15797918,0,509,0,10,0,16,81,8,7,0,
2025-02-27 05:44:48.033,6436098,16169754,0,3,0,3,0,0,4,9,6,0,
2025-02-27 05:44:48.271,6436238,15797458,1,102,0,215,211,358,9022,5,5,1,
2025-02-27 05:44:48.377,6436097,15887666,0,420,0,470,0,12501,13942,13,255,0,
2025-02-27 05:44:48.412,6436098,15797579,0,8,0,7,0,8,24,8,5,0,
2025-02-27 05:44:48.565,6436238,16292215,1,13,0,17,3,18,49,14,14,255,
2025-02-27 05:44:48.662,6436238,15942159,0,6,0,5,5,8,7,15,15,255,
2025-02-27 05:44:48.711,6436098,15885154,0,51,0,132,130,149,2851,11,12,1,
2025-02-27 05:44:48.930,6436097,15887221,0,395,0,439,391,7311,11814,10,9,1,
2025-02-27 05:44:48.936,6436098,15887701,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,13,1,
2025-02-27 05:44:48.954,6436098,15797928,0,27,0,46,38,312,412,13,10,1,
2025-02-27 05:44:48.967,6436238,15797928,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:44:48.961,6436096,829020390,0,502,0,3,0,0,8,11,8,0,
2025-02-27 05:44:49.073,6436238,16292201,1,57,0,270,270,409,14246,15,15,255,
2025-02-27 05:44:49.078,6436238,15887689,2,319,1,657,135,1606,25388,9,255,0,
2025-02-27 05:44:49.242,6436097,15797929,0,144,0,3,0,0,12,10,255,0,
2025-02-27 05:44:49.400,6436096,16292085,0,499,0,16,0,4,61,3,5,0,
2025-02-27 05:44:49.659,6436098,16292203,0,6,0,5,4,4,17,12,11,1,
2025-02-27 05:44:49.708,6436097,15797903,0,182,0,217,0,1871,10436,6,11,0,
2025-02-27 05:44:49.932,6436097,15797921,0,133,0,107,98,406,8420,14,7,0,
2025-02-27 05:44:49.946,6436097,16169763,0,119,0,7,7,0,24,11,12,1,
2025-02-27 05:44:50.019,6436238,15886921,0,263,1,516,0,694,11366,15,15,1,
2025-02-27 05:44:50.241,6436097,829020398,0,21,0,60,7,273,2023,15,9,0,
2025-02-27 05:44:50.388,6436098,15797935,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,7,1,
2025-02-27 05:44:50.400,6436238,15797935,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:44:50.420,6436098,15797923,0,5,0,3,3,0,8,8,12,1,
2025-02-27 05:44:50.483,6436098,15797908,0,63,0,193,114,723,9133,7,6,1,
2025-02-27 05:44:50.487,6436098,16169431,0,18,0,15,0,663,19,13,9,0,
2025-02-27 05:44:50.611,6436098,16292219,0,8,0,7,0,15,29,12,10,0,
2025-02-27 05:44:50.624,6436238,16292219,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:44:50.779,6436096,15887657,0,7,0,6,0,0,20,5,4,0,
2025-02-27 05:44:51.043,6436097,828962127,0,269,0,100,0,375,263,8,11,0,
2025-02-27 05:44:51.142,6436096,828959225,0,526,0,100,43,369,5512,6,4,0,
2025-02-27 05:44:51.154,6436097,16169763,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,11,0,
2025-02-27 05:44:51.154,6436137,16169763,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:44:51.220,6436096,16292209,0,482,0,7,3,23,45,5,4,0,
2025-02-27 05:44:51.294,6436238,16169591,0,282,0,398,398,2287,5213,14,14,1,
2025-02-27 05:44:51.309,6436238,15941773,2,265,2,506,463,766,8392,15,15,255,
2025-02-27 05:44:51.409,6436098,15797925,0,5,0,4,0,156,8,13,255,0,
2025-02-27 05:44:51.506,6436238,15797715,1,145,0,132,96,343,278,15,15,255,
2025-02-27 05:44:51.541,6436097,15887704,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,12,1,
2025-02-27 05:44:51.546,6436098,15886403,0,154,0,345,305,351,1023,15,9,0,
2025-02-27 05:44:51.766,6436096,15797932,0,489,0,2,2,0,4,15,8,0,
2025-02-27 05:44:51.944,6436096,16292210,0,487,0,6,0,2,33,8,3,0,
2025-02-27 05:44:52.024,6436096,829020417,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4,255,0,
2025-02-27 05:44:52.069,6436138,829020070,14,1674,0,959,0,33493,18751,7,7,0,
2025-02-27 05:44:52.223,6436096,15942031,0,526,0,21,0,548,52,11,7,0,
2025-02-27 05:44:52.243,6436098,16292221,0,46,2,81,25,614,554,10,14,1,
2025-02-27 05:44:52.256,6436238,16292221,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:44:52.288,6436098,16292223,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:44:52.346,6436097,15942193,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,6,10,1,
2025-02-27 05:44:52.499,6436098,16292224,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,12,1,
2025-02-27 05:44:52.526,6436098,15887705,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,4,1,
2025-02-27 05:44:52.674,6436098,16169752,0,179,0,370,33,6652,6198,12,9,0,
2025-02-27 05:44:52.769,6436096,16169421,1,502,0,11,4,19,224,6,7,0,
2025-02-27 05:44:52.790,6436238,16102365,0,110,0,180,182,342,578,15,15,255,
2025-02-27 05:44:52.825,6436096,829020401,0,490,0,11,0,26,70,6,7,0,
2025-02-27 05:44:52.912,6436098,16291742,0,70,0,270,0,953,3509,12,7,0,
2025-02-27 05:44:53.052,6436098,829020420,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,6,3,0,
2025-02-27 05:44:53.079,6436096,829020168,0,532,0,69,32,395,493,7,6,1,
2025-02-27 05:44:53.120,6436096,15797918,1,475,0,3,0,0,8,10,7,0,
2025-02-27 05:44:53.201,6436098,15942195,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,12,1,
2025-02-27 05:44:53.279,6436097,16169775,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,10,1,
2025-02-27 05:44:53.392,6436238,15797458,2,118,0,284,95,422,13906,13,255,255,
2025-02-27 05:44:53.497,6436097,15887666,0,416,0,207,0,2109,5887,13,255,0,
2025-02-27 05:44:53.532,6436098,15797579,0,29,0,66,0,552,446,7,5,0,
2025-02-27 05:44:53.686,6436238,16292215,0,3,0,4,4,5,8,15,15,255,
2025-02-27 05:44:53.783,6436238,15942159,0,62,0,72,72,211,1389,15,15,255,
2025-02-27 05:44:53.819,6436098,15887707,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:44:53.831,6436098,15885154,0,71,0,241,233,207,6442,12,13,1,
2025-02-27 05:44:53.856,6436098,15887701,0,7,0,2,2,0,4,13,15,1,
2025-02-27 05:44:53.888,6436096,16292225,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,255,0,
2025-02-27 05:44:54.027,6436097,16169776,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,6,255,0,
2025-02-27 05:44:54.050,6436097,15887221,0,602,0,421,388,8054,12446,13,9,0,
2025-02-27 05:44:54.074,6436098,15797928,0,38,0,48,45,108,335,12,10,1,
2025-02-27 05:44:54.088,6436238,15797928,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:44:54.194,6436238,16292201,0,26,0,129,129,116,7214,15,15,255,
2025-02-27 05:44:54.199,6436238,15887689,2,286,18,519,238,1099,20974,13,13,255,
2025-02-27 05:44:54.828,6436097,15797903,0,512,0,102,0,254,4873,6,11,0,
2025-02-27 05:44:55.052,6436097,15797921,0,514,0,52,38,254,3567,12,9,1,
2025-02-27 05:44:55.140,6436238,15886921,0,51,0,39,0,460,369,15,15,1,
2025-02-27 05:44:55.308,6436098,15797935,0,25,0,51,46,1770,544,7,8,1,
2025-02-27 05:44:55.321,6436238,15797935,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:44:55.325,6436238,15797941,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,255,255,
2025-02-27 05:44:55.361,6436097,829020398,0,14,0,51,46,323,1699,13,7,1,
2025-02-27 05:44:55.603,6436098,15797908,0,21,0,73,75,114,833,8,7,1,
2025-02-27 05:44:55.607,6436098,16169431,0,15,0,13,0,584,15,13,9,0,
2025-02-27 05:44:55.899,6436096,15887657,2,17,0,15,0,398,89,6,4,0,
2025-02-27 05:44:56.101,6436098,16292209,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:44:56.163,6436097,828962127,0,525,0,91,0,260,330,6,10,0,
2025-02-27 05:44:56.262,6436096,828959225,0,519,0,84,65,533,5337,9,4,0,
2025-02-27 05:44:56.415,6436238,16169591,0,264,0,405,405,1140,5947,13,13,1,
2025-02-27 05:44:56.430,6436238,15941773,2,175,0,274,261,792,3817,11,11,1,
2025-02-27 05:44:56.461,6436097,15887704,0,489,0,8,8,26,18,13,11,1,
2025-02-27 05:44:56.529,6436098,15797925,0,9,0,11,0,16,31,14,255,0,
2025-02-27 05:44:56.627,6436238,15797715,1,156,1,132,129,378,295,15,15,255,
2025-02-27 05:44:56.666,6436098,15886403,0,152,0,291,191,506,1002,12,9,0,
2025-02-27 05:44:56.787,6436097,15797943,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,10,1,
2025-02-27 05:44:56.944,6436096,829020417,0,476,0,28,9,452,207,4,3,0,
2025-02-27 05:44:56.945,6436098,15887707,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,255,0,
2025-02-27 05:44:56.957,6436238,15887707,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,255,
2025-02-27 05:44:57.188,6436138,829020070,2,1132,0,755,0,19102,12821,6,2,0,
2025-02-27 05:44:57.208,6436098,16292223,0,3,0,3,2,0,8,6,10,1,
2025-02-27 05:44:57.266,6436097,15942193,0,490,0,2,0,0,4,13,15,0,
2025-02-27 05:44:57.343,6436096,15942031,0,519,0,15,0,508,43,4,7,1,
2025-02-27 05:44:57.363,6436098,16292221,0,17,0,27,27,423,246,12,8,0,
2025-02-27 05:44:57.377,6436238,16292221,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:44:57.369,6436097,16169775,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,9,0,
2025-02-27 05:44:57.381,6436238,16169775,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:44:57.419,6436098,16292224,0,3,0,3,3,0,4,12,12,1,
2025-02-27 05:44:57.421,6436098,16292228,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,15,1,
2025-02-27 05:44:57.446,6436098,15887705,0,73,0,74,24,1074,605,10,4,0,
2025-02-27 05:44:57.725,6436096,16292209,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4,5,1,
2025-02-27 05:44:57.794,6436098,16169752,0,72,0,105,10,1614,2663,12,10,0,
2025-02-27 05:44:57.888,6436096,16169421,0,504,0,6,4,6,64,4,5,1,
2025-02-27 05:44:57.911,6436238,16102365,0,173,0,514,497,938,22510,15,15,255,
2025-02-27 05:44:57.972,6436098,829020420,0,5,0,4,0,0,12,6,3,0,
2025-02-27 05:44:58.031,6436098,16291742,0,58,0,148,0,1069,4542,12,7,0,
2025-02-27 05:44:58.031,6436096,15797945,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,255,0,
2025-02-27 05:44:58.121,6436098,15942195,0,7,0,8,7,3,25,9,13,1,
2025-02-27 05:44:58.199,6436096,829020168,0,565,0,106,52,1171,824,9,6,0,
2025-02-27 05:44:58.513,6436238,15797458,0,73,7,165,10,207,9242,6,6,255,
2025-02-27 05:44:58.587,6436136,829020432,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,255,0,
2025-02-27 05:44:58.617,6436097,15887666,0,614,0,127,0,3783,4866,13,255,0,
2025-02-27 05:44:58.652,6436098,15797579,0,14,0,13,0,303,230,8,5,0,
2025-02-27 05:44:58.808,6436096,16292225,0,478,0,3,0,0,12,6,255,0,
2025-02-27 05:44:58.904,6436238,15942159,0,2,0,2,2,2,4,15,15,255,
2025-02-27 05:44:58.947,6436097,16169776,6,578,0,60,45,1144,3061,5,4,1,
2025-02-27 05:44:58.951,6436098,15885154,0,92,0,217,209,490,4191,11,13,1,
2025-02-27 05:44:59.169,6436097,15887221,0,637,0,278,261,1472,10267,9,10,1,
2025-02-27 05:44:59.194,6436098,15797928,0,12,0,18,17,135,103,12,8,0,
2025-02-27 05:44:59.209,6436238,15797928,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:44:59.315,6436238,16292201,1,24,0,95,93,135,8017,15,15,1,
2025-02-27 05:44:59.320,6436238,15887689,3,313,15,855,390,1575,39610,14,14,255,
2025-02-27 05:44:59.947,6436097,15797903,0,588,0,260,0,254,15356,6,11,0,
2025-02-27 05:45:00.172,6436097,15797921,0,591,0,52,44,210,239,13,10,1,
2025-02-27 05:45:00.246,6436238,15797941,0,4,0,6,0,10,24,9,255,0,
2025-02-27 05:45:00.261,6436238,15886921,0,138,0,292,0,470,5232,15,15,1,
2025-02-27 05:45:00.427,6436098,15797935,0,9,0,7,6,115,45,8,8,1,
2025-02-27 05:45:00.442,6436238,15797935,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:45:00.481,6436097,829020398,0,26,0,73,58,137,2378,14,7,0,
2025-02-27 05:45:00.722,6436098,15797908,0,71,0,114,56,1178,2961,9,6,0,
2025-02-27 05:45:00.726,6436098,16169431,0,16,0,18,0,672,24,11,7,0,
2025-02-27 05:45:01.018,6436096,15887657,0,12,0,6,0,96,113,5,4,0,
2025-02-27 05:45:01.282,6436097,828962127,0,609,0,83,0,224,281,7,2,0,
2025-02-27 05:45:01.381,6436096,828959225,0,601,0,92,54,316,5629,5,4,1,
2025-02-27 05:45:01.536,6436238,16169591,0,278,0,486,484,1574,6141,14,14,1,
2025-02-27 05:45:01.551,6436238,15941773,4,238,0,476,498,802,9948,12,12,1,
2025-02-27 05:45:01.648,6436098,15797925,0,6,0,6,0,9,15,11,255,0,
2025-02-27 05:45:01.697,6436098,16169785,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,255,0,
2025-02-27 05:45:01.706,6436097,15797943,0,593,0,15,11,34,30,14,10,0,
2025-02-27 05:45:01.748,6436238,15797715,2,139,0,107,106,324,208,15,15,255,
2025-02-27 05:45:01.785,6436098,15886403,0,154,0,281,106,795,1009,11,6,0,
2025-02-27 05:45:01.864,6436098,15887707,0,48,0,180,1,2330,6044,3,7,1,
2025-02-27 05:45:01.878,6436238,15887707,4294967295,4294967295,0,31,0,4294967295,1552,12,255,0,
2025-02-27 05:45:02.063,6436096,829020417,0,553,0,11,0,118,30,5,3,0,
2025-02-27 05:45:02.141,6436138,15797949,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,255,0,
2025-02-27 05:45:02.158,6436097,16292237,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,14,1,
2025-02-27 05:45:02.308,6436138,829020070,3,1399,0,1235,0,22755,25341,6,6,0,
2025-02-27 05:45:02.327,6436098,16292223,0,17,0,27,2,58,95,10,11,0,
2025-02-27 05:45:02.341,6436098,16292228,0,12,0,9,9,14,12,13,15,1,
