Datetime,Serving_Cell_Id, Call_Id, measurementId,rsrpRslt,rsrqRslt,nCellCount,pci_1,rsrp_1,rsrq_1,pci_2,rsrp_2,rsrq_2,pci_3,rsrp_3,rsrq_3,pci_4,rsrp_4,rsrq_4,pci_5,rsrp_5,rsrq_5,pci_6,rsrp_6,rsrq_6,pci_7,rsrp_7,rsrq_7,pci_8,rsrpv,rsrq_8
2025-02-27 05:36:32.845,6436098,16291568,8,44,14,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.555,6436098,15887009,5,68,18,1,388,62,8,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.595,6436096,15797245,8,50,15,1,389,47,11,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.635,6436097,15797238,8,52,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.655,6436097,15797156,8,71,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.715,6436098,15872833,5,52,15,3,252,45,0,225,43,0,183,41,0,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.735,6436097,15887022,8,60,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.865,6436096,829019833,8,56,12,3,11,53,7,117,51,1,389,51,1,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.885,6436097,15886799,9,49,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.885,6436097,15887010,8,63,23,2,338,53,1,226,52,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.895,6436097,15941527,8,65,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.895,6436097,15941475,9,50,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.935,6436096,15797246,9,50,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.965,6436098,15941507,8,52,15,1,387,50,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:33.075,6436098,829019834,24,45,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
