Datetime,Serving_Cell_Id, Call_Id, measurementId,rsrpRslt,rsrqRslt,nCellCount,pci_1,rsrp_1,rsrq_1,pci_2,rsrp_2,rsrq_2,pci_3,rsrp_3,rsrq_3,pci_4,rsrp_4,rsrq_4,pci_5,rsrp_5,rsrq_5,pci_6,rsrp_6,rsrq_6,pci_7,rsrp_7,rsrq_7,pci_8,rsrpv,rsrq_8
2025-02-27 05:35:25.585,6436096,15941414,8,44,8,3,389,46,10,11,45,9,117,41,1,,,,,,,,,,,,,,,,
2025-02-27 05:35:25.605,6436096,828964829,18,49,9,4,241,48,7,98,46,3,11,44,0,10,43,2,,,,,,,,,,,,,
2025-02-27 05:35:25.605,6436097,829019605,7,64,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:25.645,6436096,828964299,8,45,17,2,389,44,16,11,39,4,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:25.825,6436098,829019583,15,34,7,4,11,33,9,387,33,8,117,31,4,424,27,0,,,,,,,,,,,,,
2025-02-27 05:35:25.865,6436096,15886826,8,73,19,1,389,68,16,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:25.865,6436097,828964411,14,30,14,1,226,29,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:25.885,6436238,15941337,8,56,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:25.925,6436098,829019597,8,42,13,3,225,40,7,242,38,3,11,37,0,,,,,,,,,,,,,,,,
2025-02-27 05:35:25.945,6436097,15886799,9,50,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:25.965,6436097,15797144,8,58,16,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.085,6436097,15941297,8,57,20,1,387,49,3,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.135,6436096,15941421,8,53,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.155,6436238,15941338,8,37,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.175,6436096,15941415,8,77,21,1,389,72,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.205,6436098,15886738,9,37,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.235,6436096,15797128,11,68,24,1,389,53,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.275,6436096,15886908,8,58,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.275,6436096,15886005,9,54,20,2,117,49,9,389,47,18,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.295,6436098,828964658,9,41,11,3,338,37,12,388,34,5,225,34,6,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.315,6436097,15886920,8,44,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.335,6436096,15794626,11,61,18,2,389,57,12,11,53,5,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.415,6436238,15941405,13,41,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.495,6436096,15797139,8,56,19,1,10,53,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:25.895,6436097,16169001,8,64,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:25.895,6436097,828964624,9,51,14,2,389,47,7,183,46,4,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:25.965,6436098,16168990,6,55,22,1,387,46,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.025,6436098,16288084,3,60,24,1,388,42,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.095,6436238,16291453,10,51,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.135,6436098,829019519,4,37,16,2,117,32,1,231,32,3,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.235,6436098,829019706,15,48,15,3,117,42,5,242,40,7,11,40,4,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.235,6436097,16168991,8,59,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.255,6436238,16168822,9,46,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.255,6436097,16291472,8,60,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.275,6436096,829019649,1,45,12,3,389,44,14,11,38,3,117,37,0,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.375,6436096,16291483,10,52,16,2,117,45,7,231,45,6,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.375,6436097,16291173,8,66,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.555,6436238,16291152,8,35,24,1,253,22,2,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.495,6436097,15941416,8,41,18,2,389,35,8,56,34,1,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.535,6436238,15796595,5,43,16,1,155,44,18,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.535,6436098,15886910,5,68,17,1,388,62,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.635,6436098,15872833,5,52,17,3,252,45,3,225,44,1,183,39,0,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.695,6436238,15886911,8,51,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.695,6436238,15941380,13,55,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.715,6436097,15886783,8,46,21,1,338,31,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.775,6436238,15886921,8,45,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.795,6436098,15797076,10,62,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.815,6436096,829019718,14,48,7,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.855,6436137,15941103,10,29,21,2,323,20,5,139,20,3,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.625,6436096,828964574,1,35,10,2,31,33,6,389,28,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.725,6436098,16291474,8,29,18,1,225,26,10,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.745,6436098,16168748,8,31,16,1,225,28,8,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.915,6436097,15886881,9,54,13,2,338,51,12,226,47,5,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.915,6436098,15941366,8,47,19,1,225,43,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.995,6436238,15940662,14,48,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.015,6436098,15941422,8,44,16,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.055,6436096,15941305,8,54,13,2,11,53,11,389,47,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.055,6436098,15886826,9,74,16,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.075,6436098,15940963,8,54,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.095,6436238,15794397,9,49,23,1,253,37,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.175,6436096,829019719,14,59,14,2,11,56,5,441,53,3,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.235,6436096,15941349,9,40,13,2,389,38,12,11,33,4,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.235,6436096,15941417,8,46,12,2,117,41,6,11,39,1,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.235,6436097,15940562,10,43,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.235,6436097,15797145,8,51,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.255,6436097,15886912,8,58,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.255,6436097,15941423,10,55,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.255,6436097,828964380,18,47,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.295,6436098,828960199,7,46,18,1,388,41,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.315,6436097,15940648,11,59,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.475,6436098,15797066,8,36,19,1,225,28,3,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.495,6436098,15886922,10,55,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.895,6436097,829019682,15,45,20,1,226,41,15,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:26.915,6436098,16168973,8,38,5,4,387,38,5,0,36,2,394,35,2,241,34,0,,,,,,,,,,,,,
2025-02-27 05:35:27.035,6436097,16168453,8,54,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.215,6436098,16168993,8,30,16,1,225,23,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.235,6436098,828964598,7,48,18,1,387,43,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.235,6436098,16168967,8,67,22,1,11,52,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.255,6436096,16168998,9,53,18,1,389,45,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.285,6436098,829019720,14,37,5,2,225,40,11,183,36,4,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.335,6436096,16291467,8,63,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.355,6436098,16168693,8,71,17,1,387,68,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.385,6436097,16168994,8,44,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.445,6436097,828964611,18,37,15,1,226,34,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.565,6436098,16290850,8,50,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.565,6436238,16291058,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.575,6436096,16166533,8,37,20,1,10,29,5,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.635,6436238,828963441,10,36,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.705,6436238,16291476,8,44,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.795,6436097,16168999,9,61,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.795,6436238,16168976,8,53,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.795,6436096,16291460,8,42,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.865,6436096,16291477,8,63,14,1,389,64,13,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.545,6436096,15941424,8,56,16,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.555,6436097,15737616,15,72,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.555,6436098,15941300,11,55,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.695,6436096,15886826,8,76,15,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.695,6436098,15797140,8,64,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.875,6436097,15797014,10,51,21,1,226,40,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.875,6436098,15818787,11,71,14,1,387,70,16,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.905,6436097,15941418,8,49,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.905,6436097,15797130,8,55,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.905,6436098,15886914,8,73,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.955,6436238,15797071,9,41,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.955,6436098,15886923,8,67,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:27.975,6436096,828959225,8,56,16,1,389,53,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.035,6436096,15797146,8,65,16,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.055,6436238,15940897,17,66,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.095,6436097,15797134,8,59,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.025,6436096,16291459,9,47,16,1,389,45,13,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.025,6436096,829019519,10,40,16,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.055,6436097,828962127,23,38,14,2,221,32,2,272,31,1,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.065,6436098,16166663,10,64,19,2,387,61,12,226,55,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.085,6436097,16169003,11,62,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.105,6436097,16291484,9,40,14,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.105,6436097,16289530,9,59,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.185,6436097,16168995,8,61,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.295,6436098,829019662,9,40,16,1,225,35,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.345,6436098,829019708,24,58,15,1,387,55,8,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.175,6436238,15797147,8,50,27,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.175,6436096,15797148,8,64,14,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.215,6436137,828964612,6,45,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.215,6436096,15886899,8,50,9,2,10,46,3,56,44,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.235,6436098,15884461,9,60,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.295,6436098,828964815,8,54,10,2,11,53,15,387,49,9,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.335,6436097,15886505,10,67,19,2,9,52,0,387,52,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.375,6436238,15797138,17,49,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.375,6436238,15885154,15,53,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.415,6436098,15886403,8,57,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.455,6436097,15797131,8,51,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.515,6436238,15796255,2,35,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.575,6436238,15797027,10,46,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.595,6436098,15941425,8,49,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.595,6436098,15941095,9,54,18,1,388,48,11,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.675,6436238,15886417,10,54,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.385,6436097,16291485,9,43,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.425,6436098,829019709,23,52,13,1,387,50,8,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.445,6436238,16167919,9,54,28,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.525,6436238,16291486,9,52,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.625,6436097,16169004,11,60,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.675,6436238,829019722,15,40,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.735,6436096,16168996,8,53,8,3,11,54,14,389,50,4,117,47,0,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.775,6436238,16228853,10,48,22,1,108,34,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.795,6436098,829019519,4,39,14,3,11,33,2,117,33,2,387,32,6,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.845,6436098,16291478,8,44,16,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.705,6436098,15884458,9,66,22,1,387,64,16,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.725,6436096,15886924,11,65,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.745,6436098,829019698,24,46,8,4,242,45,3,11,43,0,241,43,0,225,41,0,,,,,,,,,,,,,
2025-02-27 05:35:28.755,6436238,828964258,2,36,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.785,6436097,15797149,10,44,17,1,9,36,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.785,6436238,15074519,10,59,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.795,6436098,829019712,17,35,16,2,252,37,14,183,35,9,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.825,6436238,829019703,8,52,15,2,155,47,6,108,43,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.845,6436098,829019711,17,46,15,2,387,43,8,11,41,6,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.865,6436238,15941280,10,55,27,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.865,6436097,15796882,9,38,18,1,226,31,5,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.895,6436098,15797125,8,39,13,4,225,35,4,11,35,6,117,33,1,242,33,1,,,,,,,,,,,,,
2025-02-27 05:35:29.055,6436098,15886915,8,47,10,2,11,46,7,387,45,8,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:28.995,6436098,829019701,18,47,8,2,117,40,0,11,39,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.075,6436238,16168879,8,49,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.155,6436238,828962054,3,56,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.175,6436097,829019646,16,41,17,1,226,34,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.215,6436098,16290933,11,57,17,1,388,54,17,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.245,6436238,16168997,8,54,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.255,6436238,16291479,8,36,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.295,6436238,16168980,8,48,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.135,6436098,15797005,8,35,18,1,225,26,2,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.215,6436098,829019663,24,56,17,2,387,50,8,11,46,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.335,6436098,15886161,8,59,18,2,387,56,13,338,51,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.435,6436098,15797150,8,40,14,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.475,6436096,15886677,8,50,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.375,6436238,16289896,11,44,27,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.435,6436098,16291480,8,34,18,1,225,29,10,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.495,6436096,16291473,9,40,17,1,10,33,8,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.555,6436238,16102365,9,43,18,1,155,32,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.635,6436238,829019619,17,51,14,1,155,52,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.775,6436238,16291487,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.805,6436096,16168956,9,48,12,3,11,45,5,389,44,7,117,43,3,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.815,6436098,16290361,9,50,20,1,388,43,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.835,6436098,16291452,8,67,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.855,6436238,828955565,2,45,21,1,253,26,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.855,6436096,829019715,1,55,18,1,389,49,5,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.535,6436096,828964597,1,64,17,1,389,56,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.535,6436096,15941419,9,59,19,1,389,53,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.615,6436098,15796747,8,67,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.635,6436238,829019658,10,42,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.695,6436097,15886887,9,38,14,2,272,33,5,9,33,3,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.735,6436098,15941390,10,42,16,2,225,38,8,183,38,6,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.735,6436096,15886925,8,55,14,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.755,6436098,15886916,8,59,11,3,387,57,6,11,56,3,117,55,7,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.785,6436096,15797142,8,44,20,1,10,35,8,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.785,6436097,829019620,23,56,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.855,6436096,829019714,1,53,14,2,98,50,13,389,50,6,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.855,6436098,15729487,12,47,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.875,6436098,15941413,10,70,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.895,6436238,828963725,2,50,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.915,6436238,829019643,15,44,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.985,6436098,15941420,12,39,18,1,338,31,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.995,6436138,829019723,28,33,15,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.015,6436098,15886917,10,47,17,2,388,45,14,387,40,1,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.015,6436097,829019624,12,59,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.115,6436096,828963922,20,44,12,3,117,38,6,11,38,5,389,34,0,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.175,6436097,15797143,10,37,15,2,52,36,11,203,32,5,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.255,6436238,15886646,8,55,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.255,6436097,15797141,9,53,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.315,6436138,829019707,18,52,26,1,102,45,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.355,6436098,15886479,8,41,15,2,387,39,9,117,34,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.415,6436097,829019716,8,51,8,3,44,51,8,53,51,7,394,46,0,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.415,6436096,15886840,9,51,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.435,6436097,15886926,8,59,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.455,6436096,829019671,19,52,12,1,11,51,10,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.455,6436097,15941427,10,56,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.455,6436096,15940019,8,49,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.495,6436238,829019670,10,38,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.535,6436096,15886919,8,54,19,1,389,45,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.555,6436238,15886918,8,60,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.615,6436238,15796989,8,46,19,1,155,36,2,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.935,6436238,16168981,9,51,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:29.995,6436238,16291206,9,45,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.035,6436238,16169000,8,69,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.075,6436096,16222942,9,61,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.205,6436096,828963969,17,54,14,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.265,6436097,16291244,8,51,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.275,6436097,16169006,8,45,12,2,9,45,9,272,45,9,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.395,6436097,16168968,9,44,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.455,6436097,16168957,9,49,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.455,6436098,16167169,9,54,9,2,338,52,10,98,46,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.595,6436097,16291481,9,34,14,2,389,34,14,98,29,4,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.615,6436238,16168965,8,42,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.645,6436096,829019519,12,40,17,2,389,36,9,117,33,3,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.765,6436097,16291482,8,58,15,1,183,52,3,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.795,6436097,828964548,8,37,11,2,272,41,14,9,34,3,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.875,6436096,829019724,14,57,12,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.695,6436096,15941414,8,47,13,3,11,44,6,389,44,6,117,42,2,,,,,,,,,,,,,,,,
2025-02-27 05:35:30.735,6436096,828964829,18,49,10,5,98,48,6,241,48,5,11,45,0,56,45,0,10,43,0,,,,,,,,,,
