Datetime,Serving_Cell_Id, Call_Id, ta
2025-02-27 05:43:53.395,6436238,15887627,64,
2025-02-27 05:43:53.470,6436238,15942098,16,
2025-02-27 05:43:53.462,6436098,829020337,80,
2025-02-27 05:43:53.483,6436098,16169703,0,
2025-02-27 05:43:53.657,6436238,15942088,48,
2025-02-27 05:43:53.689,6436238,15886921,16,
2025-02-27 05:43:53.795,6436098,829020296,0,
2025-02-27 05:43:53.894,6436098,15942109,32,
2025-02-27 05:43:53.961,6436098,15887629,16,
2025-02-27 05:43:54.038,6436098,16169705,32,
2025-02-27 05:43:54.166,6436098,16169431,48,
2025-02-27 05:43:54.291,6436096,829020328,32,
2025-02-27 05:43:54.468,6436098,15887631,64,
2025-02-27 05:43:54.484,6436098,16169706,48,
2025-02-27 05:43:54.710,6436096,829020336,48,
2025-02-27 05:43:54.722,6436097,828962127,80,
2025-02-27 05:43:54.797,6436238,16169696,16,
2025-02-27 05:43:54.821,6436096,828959225,48,
2025-02-27 05:43:54.891,6436098,15887590,16,
2025-02-27 05:43:54.964,6436238,16169591,16,
2025-02-27 05:43:54.979,6436238,15941773,32,
2025-02-27 05:43:55.176,6436238,15797715,64,
2025-02-27 05:43:55.173,6436096,15797863,48,
2025-02-27 05:43:55.225,6436098,15886403,0,
2025-02-27 05:43:55.279,6436096,15887632,16,
2025-02-27 05:43:55.540,6436097,15797824,16,
2025-02-27 05:43:55.642,6436097,15887620,48,
2025-02-27 05:43:55.748,6436138,829020070,128,
2025-02-27 05:43:55.901,6436096,15942031,0,
2025-02-27 05:43:56.448,6436096,16169421,48,
2025-02-27 05:43:56.460,6436238,16102365,64,
2025-02-27 05:43:56.494,6436098,15942092,64,
2025-02-27 05:43:56.572,6436096,15942107,48,
2025-02-27 05:43:56.591,6436098,16291742,48,
2025-02-27 05:43:56.706,6436238,829019968,48,
2025-02-27 05:43:56.758,6436096,829020168,16,
2025-02-27 05:43:56.760,6436098,16292143,48,
2025-02-27 05:43:57.062,6436238,15797458,48,
2025-02-27 05:43:57.211,6436098,15797579,64,
2025-02-27 05:43:57.277,6436238,15797858,16,
2025-02-27 05:43:57.290,6436097,15887603,16,
2025-02-27 05:43:57.433,6436098,15797859,32,
2025-02-27 05:43:57.510,6436098,15885154,32,
2025-02-27 05:43:57.660,6436097,15942103,16,
2025-02-27 05:43:57.725,6436238,15797867,16,
2025-02-27 05:43:57.729,6436097,15887221,0,
2025-02-27 05:43:57.803,6436096,15942114,48,
2025-02-27 05:43:57.813,6436098,16292161,64,
2025-02-27 05:43:58.034,6436097,16169702,0,
2025-02-27 05:43:58.066,6436097,15887616,0,
2025-02-27 05:43:58.130,6436097,16292151,0,
2025-02-27 05:43:58.199,6436096,16292085,32,
2025-02-27 05:43:58.254,6436098,16169692,48,
2025-02-27 05:43:58.316,6436238,15887627,64,
2025-02-27 05:43:58.391,6436238,15942098,16,
2025-02-27 05:43:58.383,6436098,829020337,80,
2025-02-27 05:43:58.404,6436098,16169703,0,
2025-02-27 05:43:58.407,6436137,16169683,80,
2025-02-27 05:43:58.810,6436238,15886921,16,
2025-02-27 05:43:58.815,6436098,15942109,32,
2025-02-27 05:43:58.882,6436098,15887629,16,
2025-02-27 05:43:58.891,6436096,829020340,16,
2025-02-27 05:43:58.916,6436098,829020296,0,
2025-02-27 05:43:58.959,6436098,16169705,32,
2025-02-27 05:43:59.287,6436098,16169431,48,
2025-02-27 05:43:59.389,6436098,15887631,48,
2025-02-27 05:43:59.405,6436098,16169706,32,
2025-02-27 05:43:59.668,6436098,829020337,80,
2025-02-27 05:43:59.831,6436096,829020336,48,
2025-02-27 05:43:59.843,6436097,828962127,80,
2025-02-27 05:43:59.942,6436096,828959225,48,
2025-02-27 05:44:00.012,6436098,15887590,16,
2025-02-27 05:44:00.085,6436238,16169591,16,
2025-02-27 05:44:00.100,6436238,15941773,32,
2025-02-27 05:44:00.094,6436096,15797863,48,
2025-02-27 05:44:00.124,6436238,15942119,48,
2025-02-27 05:44:00.200,6436096,15887632,16,
2025-02-27 05:44:00.297,6436238,15797715,64,
2025-02-27 05:44:00.346,6436098,15886403,0,
2025-02-27 05:44:00.661,6436097,15797824,16,
2025-02-27 05:44:00.869,6436138,829020070,112,
2025-02-27 05:44:00.907,6436097,829020344,48,
2025-02-27 05:44:01.022,6436096,15942031,0,
2025-02-27 05:44:01.274,6436238,15797871,32,
2025-02-27 05:44:01.569,6436096,16169421,32,
2025-02-27 05:44:01.581,6436238,16102365,64,
2025-02-27 05:44:01.610,6436098,15942122,16,
2025-02-27 05:44:01.712,6436098,16291742,48,
2025-02-27 05:44:01.827,6436238,829019968,48,
2025-02-27 05:44:01.879,6436096,829020168,16,
2025-02-27 05:44:02.183,6436238,15797458,48,
2025-02-27 05:44:02.332,6436098,15797579,64,
2025-02-27 05:44:02.411,6436097,15887603,16,
2025-02-27 05:44:02.519,6436098,15942123,0,
2025-02-27 05:44:02.554,6436098,15797859,32,
2025-02-27 05:44:02.585,6436098,15797873,32,
2025-02-27 05:44:02.631,6436098,15885154,32,
2025-02-27 05:44:02.646,6436238,15797867,0,
2025-02-27 05:44:02.724,6436096,15942114,48,
2025-02-27 05:44:02.734,6436098,16292161,48,
2025-02-27 05:44:02.826,6436238,15797874,64,
2025-02-27 05:44:02.850,6436097,15887221,0,
2025-02-27 05:44:03.155,6436097,16169702,0,
2025-02-27 05:44:03.187,6436097,15887616,0,
2025-02-27 05:44:03.251,6436097,16292151,0,
2025-02-27 05:44:03.302,6436098,16292167,16,
2025-02-27 05:44:03.320,6436096,16292085,32,
2025-02-27 05:44:03.375,6436098,16169692,48,
2025-02-27 05:44:03.437,6436238,15887627,64,
2025-02-27 05:44:03.528,6436137,16169683,80,
2025-02-27 05:44:03.811,6436096,829020340,0,
2025-02-27 05:44:03.931,6436238,15886921,16,
2025-02-27 05:44:03.936,6436098,15942109,32,
2025-02-27 05:44:04.007,6436138,15887640,80,
2025-02-27 05:44:04.037,6436098,829020296,0,
2025-02-27 05:44:04.080,6436098,16169705,32,
2025-02-27 05:44:04.407,6436098,16169431,48,
2025-02-27 05:44:04.510,6436098,15887631,48,
2025-02-27 05:44:04.526,6436098,16169706,32,
2025-02-27 05:44:04.569,6436238,16292171,64,
2025-02-27 05:44:04.606,6436098,16169720,16,
2025-02-27 05:44:04.879,6436096,16169721,16,
2025-02-27 05:44:04.963,6436097,828962127,80,
2025-02-27 05:44:05.045,6436238,15942119,16,
2025-02-27 05:44:05.062,6436096,828959225,48,
2025-02-27 05:44:05.133,6436098,15887590,16,
2025-02-27 05:44:05.185,6436096,15942129,64,
2025-02-27 05:44:05.206,6436238,16169591,16,
2025-02-27 05:44:05.221,6436238,15941773,32,
2025-02-27 05:44:05.418,6436238,15797715,64,
2025-02-27 05:44:05.466,6436098,15886403,0,
2025-02-27 05:44:05.781,6436097,15797824,16,
2025-02-27 05:44:05.820,6436238,15942131,16,
2025-02-27 05:44:05.827,6436097,829020344,32,
2025-02-27 05:44:05.989,6436138,829020070,112,
2025-02-27 05:44:06.143,6436096,15942031,0,
2025-02-27 05:44:06.195,6436238,15797871,48,
2025-02-27 05:44:06.365,6436098,15797878,64,
2025-02-27 05:44:06.461,6436238,15797879,32,
2025-02-27 05:44:06.530,6436098,15942122,0,
2025-02-27 05:44:06.689,6436096,16169421,32,
2025-02-27 05:44:06.702,6436238,16102365,64,
2025-02-27 05:44:06.832,6436098,16291742,48,
2025-02-27 05:44:06.948,6436238,829019968,48,
2025-02-27 05:44:06.999,6436096,829020168,16,
2025-02-27 05:44:07.304,6436238,15797458,48,
2025-02-27 05:44:07.439,6436098,15942123,0,
2025-02-27 05:44:07.452,6436098,15797579,64,
2025-02-27 05:44:07.505,6436098,15797873,32,
2025-02-27 05:44:07.531,6436097,15887603,16,
2025-02-27 05:44:07.688,6436098,16292174,64,
2025-02-27 05:44:07.747,6436238,15797874,64,
2025-02-27 05:44:07.751,6436098,15885154,32,
2025-02-27 05:44:07.767,6436238,15797867,0,
2025-02-27 05:44:07.844,6436096,15942114,48,
2025-02-27 05:44:07.854,6436098,16292161,48,
2025-02-27 05:44:07.970,6436097,15887221,0,
2025-02-27 05:44:08.222,6436098,16292167,16,
2025-02-27 05:44:08.275,6436097,16169702,0,
2025-02-27 05:44:08.307,6436097,15887616,0,
2025-02-27 05:44:08.371,6436097,16292151,0,
2025-02-27 05:44:08.439,6436097,15797881,16,
2025-02-27 05:44:08.440,6436096,16292085,32,
2025-02-27 05:44:08.495,6436098,16169692,48,
2025-02-27 05:44:08.931,6436096,829020340,0,
2025-02-27 05:44:09.001,6436238,15887650,16,
2025-02-27 05:44:09.052,6436238,15886921,16,
2025-02-27 05:44:09.056,6436098,15942109,32,
2025-02-27 05:44:09.157,6436098,829020296,0,
2025-02-27 05:44:09.200,6436098,16169705,32,
2025-02-27 05:44:09.490,6436238,16292171,64,
2025-02-27 05:44:09.526,6436098,16169720,16,
2025-02-27 05:44:09.527,6436098,16169431,48,
2025-02-27 05:44:09.630,6436098,15887631,48,
2025-02-27 05:44:09.646,6436098,16169706,32,
2025-02-27 05:44:09.799,6436096,16169721,16,
2025-02-27 05:44:10.083,6436097,828962127,80,
2025-02-27 05:44:10.105,6436096,15942129,48,
2025-02-27 05:44:10.182,6436096,828959225,48,
2025-02-27 05:44:10.253,6436098,15887590,16,
2025-02-27 05:44:10.327,6436238,16169591,16,
2025-02-27 05:44:10.342,6436238,15941773,32,
2025-02-27 05:44:10.539,6436238,15797715,64,
2025-02-27 05:44:10.586,6436098,15886403,0,
2025-02-27 05:44:10.741,6436238,15942131,0,
2025-02-27 05:44:10.947,6436097,829020344,32,
2025-02-27 05:44:11.109,6436138,829020070,112,
2025-02-27 05:44:11.263,6436096,15942031,0,
2025-02-27 05:44:11.285,6436098,15797878,32,
2025-02-27 05:44:11.316,6436238,15797871,48,
2025-02-27 05:44:11.383,6436098,15942136,32,
2025-02-27 05:44:11.557,6436097,15797881,0,
2025-02-27 05:44:11.809,6436096,16169421,32,
2025-02-27 05:44:11.823,6436238,16102365,64,
2025-02-27 05:44:11.952,6436098,16291742,48,
2025-02-27 05:44:12.069,6436238,829019968,48,
2025-02-27 05:44:12.119,6436096,829020168,16,
2025-02-27 05:44:12.425,6436238,15797458,48,
2025-02-27 05:44:12.572,6436098,15797579,64,
2025-02-27 05:44:12.608,6436098,16292174,48,
2025-02-27 05:44:12.651,6436097,15887603,16,
2025-02-27 05:44:12.871,6436098,15885154,32,
2025-02-27 05:44:12.964,6436096,15942114,48,
2025-02-27 05:44:13.090,6436097,15887221,0,
2025-02-27 05:44:13.094,6436098,15797887,16,
2025-02-27 05:44:13.255,6436098,16169729,16,
2025-02-27 05:44:13.372,6436096,829020356,48,
2025-02-27 05:44:13.395,6436097,16169702,0,
2025-02-27 05:44:13.560,6436096,16292085,32,
2025-02-27 05:44:13.615,6436098,16169692,48,
2025-02-27 05:44:13.877,6436097,15942141,16,
2025-02-27 05:44:13.922,6436238,15887650,16,
2025-02-27 05:44:14.058,6436098,829020361,48,
2025-02-27 05:44:14.173,6436238,15886921,16,
