Datetime,Serving_Cell_Id, Call_Id, measurementId,rsrpRslt,rsrqRslt,nCellCount,pci_1,rsrp_1,rsrq_1,pci_2,rsrp_2,rsrq_2,pci_3,rsrp_3,rsrq_3,pci_4,rsrp_4,rsrq_4,pci_5,rsrp_5,rsrq_5,pci_6,rsrp_6,rsrq_6,pci_7,rsrp_7,rsrq_7,pci_8,rsrpv,rsrq_8
2025-02-27 05:51:42.588,6436097,829020888,21,66,18,2,389,63,14,387,52,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:42.808,6436098,15886403,15,54,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:42.808,6436096,15888186,8,47,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:42.828,6436096,15942451,10,39,19,1,389,38,15,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:42.848,6436098,15942661,11,52,16,1,225,48,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:42.858,6436098,15729487,12,46,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:42.878,6436096,15942696,10,52,24,1,389,45,8,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:42.938,6436098,15798353,8,38,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:42.808,6436097,16168453,8,57,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:42.808,6436098,16292458,15,68,20,1,387,66,16,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:42.928,6436098,16102365,23,48,20,2,11,40,7,242,40,5,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.108,6436098,16170238,11,45,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.148,6436097,16169943,8,57,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.168,6436096,16292799,9,58,17,2,389,54,10,11,53,9,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.228,6436097,16289530,9,51,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.298,6436097,829020790,8,29,17,1,226,28,8,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.488,6436096,16292788,8,54,14,2,389,52,12,11,52,7,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.528,6436097,16292781,8,52,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.048,6436097,829020624,14,38,20,1,226,34,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.058,6436098,15797715,14,52,22,1,387,41,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.058,6436097,15798376,11,59,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.058,6436096,15798371,8,64,18,1,389,63,17,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.098,6436137,15942569,12,36,10,4,25,36,13,98,30,3,214,30,6,156,30,6,,,,,,,,,,,,,
2025-02-27 05:51:43.118,6436096,15888187,8,45,14,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.128,6436098,15888176,8,49,18,1,225,44,5,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.248,6436097,15798267,11,55,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.248,6436096,15940019,8,47,22,1,10,37,2,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.458,6436096,15818787,10,74,22,1,389,69,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.458,6436098,15942329,9,51,16,1,225,47,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.478,6436098,15942604,11,31,12,2,225,29,10,387,25,7,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.528,6436097,15798379,8,58,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.588,6436098,15887860,8,60,21,1,387,54,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.548,6436098,829020814,30,53,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.548,6436097,829019646,16,41,18,1,226,40,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.688,6436096,16291412,8,55,19,1,389,50,16,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.708,6436097,16292795,8,59,20,1,387,52,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.688,6436098,15798346,10,56,19,1,387,53,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.728,6436096,15942681,8,54,16,1,389,51,10,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.908,6436096,15888177,8,47,14,4,117,47,13,231,45,7,11,43,8,389,42,6,,,,,,,,,,,,,
2025-02-27 05:51:43.968,6436097,15798374,9,46,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.008,6436098,15942697,8,49,20,1,387,42,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.808,6436097,829020876,21,46,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.848,6436098,829020511,14,44,16,1,225,37,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:43.998,6436098,16292679,8,49,14,2,387,49,14,11,48,10,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.078,6436097,16170235,8,45,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.108,6436098,16169577,8,37,21,2,11,28,4,225,27,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.108,6436097,16292648,8,54,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.188,6436097,16170239,13,63,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.298,6436098,16292796,8,47,13,2,388,47,14,183,44,8,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.348,6436098,16292431,8,58,20,2,387,50,4,225,48,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.408,6436098,16292776,11,38,19,1,183,32,5,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.548,6436098,16170229,8,51,23,1,387,51,20,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.568,6436096,16169832,11,73,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.098,6436097,15888181,9,40,16,2,226,40,14,394,33,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.118,6436098,15888010,16,59,16,1,387,56,17,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.138,6436098,15942567,4,57,11,1,225,55,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.158,6436098,15798333,9,49,16,2,387,49,18,11,38,3,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.338,6436098,15884458,9,66,19,2,387,63,14,273,51,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.378,6436096,15798355,8,50,15,3,11,48,11,389,48,11,117,43,2,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.458,6436096,828964597,12,65,23,1,389,53,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.458,6436098,15888170,8,46,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.458,6436097,15888053,8,62,21,2,338,60,13,226,54,4,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.538,6436097,15798347,8,57,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.648,6436098,15888171,8,67,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.658,6436098,15888166,8,45,18,2,225,43,8,11,42,8,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.768,6436098,15888145,8,54,23,1,11,46,11,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.728,6436096,16292774,14,44,15,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.788,6436096,16292800,11,47,22,2,388,38,9,9,38,6,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.798,6436096,15794626,9,60,17,1,389,56,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.798,6436096,15942286,8,43,19,1,389,38,10,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.918,6436096,828959225,13,57,19,1,389,52,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:44.958,6436098,15798380,11,41,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.038,6436097,15888188,9,71,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.038,6436096,829020453,11,59,20,1,389,54,10,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.058,6436098,829020838,12,55,22,1,387,45,5,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.098,6436097,829020794,16,50,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.118,6436097,15942695,9,56,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.118,6436097,15942699,9,49,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.138,6436097,15798250,8,61,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.258,6436138,15942694,23,59,27,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.298,6436097,15798381,8,64,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.378,6436098,15941508,10,64,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.378,6436098,15942672,10,63,15,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.398,6436098,15888189,8,47,12,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.418,6436098,15942614,11,63,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.438,6436097,15942514,8,62,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.458,6436097,15798367,8,51,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.048,6436098,16170225,5,68,18,1,388,62,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.058,6436098,16170241,8,64,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.108,6436096,16170062,9,45,10,5,242,42,4,241,41,4,394,41,3,11,39,0,117,39,0,,,,,,,,,,
2025-02-27 05:51:45.118,6436096,829020849,10,46,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.218,6436098,16292801,11,70,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.268,6436098,16170240,10,57,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.328,6436097,16292783,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.408,6436097,16292764,11,42,18,2,338,36,6,389,34,6,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.428,6436098,16170230,8,28,7,1,441,24,1,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.448,6436098,16292742,8,52,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.538,6436097,829020908,19,44,8,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.538,6436098,16170035,8,39,16,3,387,35,6,11,34,6,117,32,3,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.578,6436098,16170221,13,62,17,1,387,57,16,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.788,6436096,16292780,9,53,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.458,6436097,15942209,9,43,17,1,394,35,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.478,6436097,15798373,10,76,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.498,6436098,828960199,7,44,17,1,388,42,20,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.718,6436096,15798366,9,65,14,3,11,62,6,389,62,9,117,59,0,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.718,6436096,15888173,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.738,6436097,15887942,9,49,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.738,6436096,15942700,8,52,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.798,6436098,829020811,17,51,16,3,11,49,13,387,47,12,117,45,4,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.918,6436137,15942687,11,32,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.958,6436096,829020217,18,45,12,4,117,42,10,389,39,5,231,38,3,11,38,1,,,,,,,,,,,,,
2025-02-27 05:51:45.808,6436098,16170242,8,51,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:45.988,6436096,829020909,17,64,19,1,389,52,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.008,6436096,16222942,9,59,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.068,6436097,828962127,23,39,16,1,272,38,13,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.178,6436096,16292799,9,58,16,2,389,55,12,11,52,8,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.198,6436097,16170162,8,42,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.308,6436097,16292792,8,76,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.308,6436096,16170236,8,41,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.338,6436096,829020632,18,56,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.048,6436096,829020907,8,42,11,4,11,42,13,117,39,5,98,39,5,231,37,0,,,,,,,,,,,,,
2025-02-27 05:51:46.048,6436097,15942666,8,61,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.048,6436097,15888188,9,71,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.048,6436096,15798289,10,69,19,1,389,66,15,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.048,6436096,15888069,9,57,20,1,389,50,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.268,6436098,15884461,9,59,17,1,10,53,13,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.268,6436098,15887891,9,61,21,1,388,54,13,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.338,6436096,15888174,8,52,15,1,389,47,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.368,6436096,15942691,9,63,15,1,389,60,21,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.368,6436096,15888190,8,67,18,1,389,63,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.448,6436098,15888101,8,48,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.448,6436097,15888185,8,60,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.568,6436098,15942698,8,31,14,1,225,29,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.348,6436098,16292797,8,50,17,1,388,48,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.348,6436096,829020807,9,45,17,2,389,41,9,11,37,1,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.368,6436098,16292802,8,51,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.428,6436098,16170243,8,58,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.648,6436097,15942411,8,67,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.668,6436097,829020290,16,50,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.668,6436096,15798339,9,53,18,1,389,56,22,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.928,6436098,15798382,11,53,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.968,6436097,15941948,10,47,23,3,226,33,2,394,31,0,98,25,0,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.098,6436096,15797938,9,47,16,1,389,44,19,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.118,6436098,15942675,8,60,14,3,387,58,9,11,56,6,117,55,5,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.138,6436098,15942362,8,70,18,1,387,68,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.138,6436096,15942377,8,42,12,3,11,42,10,117,40,6,389,37,0,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.138,6436096,829020633,1,54,17,3,389,50,9,117,46,6,11,46,1,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.198,6436098,15798375,8,39,8,3,11,41,14,387,34,6,117,33,3,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.278,6436097,15798377,9,55,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.278,6436137,15942689,11,30,20,1,138,23,1,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.298,6436096,829020798,11,67,22,1,389,62,18,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.378,6436096,829020887,21,45,13,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.398,6436098,15794397,12,55,20,2,225,49,5,183,43,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.578,6436098,15888191,8,55,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.618,6436097,15942682,9,45,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.618,6436098,15798327,8,64,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.668,6436138,15942694,13,59,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:46.868,6436098,16292745,10,72,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.188,6436098,16292772,8,51,16,2,387,49,14,11,42,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.278,6436098,16170237,10,61,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.358,6436097,16292803,8,56,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.378,6436098,16170244,8,58,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.498,6436097,16292798,8,55,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.788,6436098,16292804,8,43,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.718,6436098,829020671,9,42,14,2,225,39,10,183,35,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.748,6436096,15942701,8,51,22,1,389,47,13,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.748,6436098,15872833,5,52,17,4,252,45,3,225,43,0,388,40,0,183,38,0,,,,,,,,,,,,,
2025-02-27 05:51:47.758,6436097,15798383,10,39,25,1,389,25,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.918,6436098,15886403,15,59,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.938,6436096,15888186,8,48,22,2,11,44,12,117,37,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.938,6436096,15942451,10,40,19,1,389,38,16,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.958,6436098,15942661,11,52,19,1,225,48,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.978,6436098,15729487,12,44,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.928,6436097,16168453,8,57,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.928,6436098,16292458,15,67,19,1,387,64,13,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:47.948,6436097,829020888,21,65,19,1,389,63,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.048,6436098,16102365,23,47,20,3,11,40,8,242,40,6,387,36,0,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.238,6436098,16170238,11,37,18,1,387,37,20,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.278,6436097,16169943,8,56,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.278,6436097,16170245,8,42,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.348,6436097,16289530,9,52,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.408,6436097,829020790,8,33,15,1,226,27,2,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.098,6436097,15942699,9,50,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.158,6436097,829020624,14,35,19,1,226,31,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.178,6436097,15798376,11,60,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.178,6436098,15797715,14,55,23,1,387,42,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.178,6436096,15798371,8,64,18,1,389,64,16,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.248,6436137,15942569,12,38,16,1,25,35,10,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.258,6436098,15888176,8,51,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.258,6436096,15888187,8,42,15,3,11,38,8,389,37,6,117,37,5,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.278,6436096,15942696,10,53,23,1,389,46,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.378,6436097,15798267,11,56,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.378,6436096,15940019,8,43,22,1,10,35,4,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.458,6436097,15942702,8,44,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.578,6436096,15818787,10,74,22,1,389,69,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.598,6436098,15942604,11,31,16,2,225,29,12,387,24,8,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.628,6436098,15942329,9,51,17,1,225,46,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.718,6436098,15887860,8,60,21,2,387,55,10,388,50,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.468,6436097,16292805,8,63,25,1,387,57,13,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.668,6436098,829020814,30,54,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.688,6436097,829019646,16,40,17,1,226,40,16,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.818,6436098,15798346,10,58,17,1,387,53,18,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.918,6436097,15798379,8,58,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.978,6436098,15888192,8,51,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.828,6436097,16292795,8,59,19,1,387,53,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.888,6436096,16291412,8,55,20,1,389,49,16,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.928,6436097,829020876,21,46,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:48.948,6436098,829020511,14,44,16,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.108,6436098,16292679,8,49,14,3,11,47,11,387,44,8,117,42,0,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.228,6436098,16292806,8,55,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.228,6436098,16169577,8,40,20,2,225,32,5,11,28,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.248,6436097,16292648,8,54,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.038,6436096,15888177,8,47,11,4,117,47,10,231,45,6,11,44,7,389,43,5,,,,,,,,,,,,,
2025-02-27 05:51:49.118,6436097,15798374,9,48,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.238,6436098,15888010,16,58,16,2,387,56,15,11,50,10,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.258,6436097,15888181,9,40,16,3,226,39,13,394,35,6,9,33,1,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.278,6436098,15942567,4,57,13,1,225,54,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.298,6436098,15798333,9,50,18,1,387,49,18,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.478,6436098,15884458,9,67,16,1,387,68,17,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.498,6436096,15798355,8,49,13,3,389,48,12,11,47,9,117,43,1,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.578,6436096,828964597,12,64,22,1,389,53,2,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.598,6436097,15888053,8,69,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.658,6436098,15942703,11,40,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.678,6436097,15888193,8,59,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.308,6436097,16170239,13,62,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.468,6436098,16292431,8,58,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.698,6436096,16169832,11,72,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.758,6436098,15888171,8,67,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.798,6436098,15888166,8,45,15,2,225,43,8,11,43,7,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.878,6436098,15888145,8,54,21,1,11,47,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.918,6436096,15942286,8,43,20,1,389,41,11,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.938,6436096,15798384,8,57,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:49.978,6436138,15942694,23,58,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:50.038,6436096,15794626,9,61,15,1,389,57,16,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:51:50.038,6436098,15888194,8,50,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
